Flow Timestamps,Flow (L/min),CO2 Timestamps,CO2% (ppm),Volume Exhaled Timestamps,Volume Exhaled (L),VCO2/BV Timestamps,Vol CO2 / Vol Breath,CO2 Peak timestamps,CO2 Peak (ppm)
2022-10-27 08:43:54.888890,-0.2,2022-10-27 08:43:54.908935,17290.0,2022-10-27 08:44:07.628304,1.0068166666666667,2022-10-27 08:44:08.597331,25.95060734085617,2022-10-27 08:44:08.597331,46870.0
2022-10-27 08:43:54.938265,-0.16,2022-10-27 08:43:54.948233,17620.0,2022-10-27 08:44:17.186692,1.726933333333333,2022-10-27 08:44:19.519317,24.94238659398814,2022-10-27 08:44:19.519317,45250.0
2022-10-27 08:43:54.991026,-0.13,2022-10-27 08:43:54.987973,17430.0,2022-10-27 08:44:27.685020,1.8596583333333327,2022-10-27 08:44:29.243462,24.61943649546252,2022-10-27 08:44:29.244419,45580.0
2022-10-27 08:43:55.042295,-0.08,2022-10-27 08:43:55.036331,17510.0,2022-10-27 08:44:36.819560,1.779975,2022-10-27 08:44:39.205135,26.47650999589716,2022-10-27 08:44:39.205135,43080.0
2022-10-27 08:43:55.088425,-0.05,2022-10-27 08:43:55.110820,18190.0,2022-10-27 08:44:47.997741,1.7369666666666668,2022-10-27 08:44:50.573665,24.92877485426237,2022-10-27 08:44:50.573665,44930.0
2022-10-27 08:43:55.138007,-0.03,2022-10-27 08:43:55.158585,17740.0,2022-10-27 08:44:58.846282,2.046316666666667,2022-10-27 08:45:00.985235,25.434310869112213,2022-10-27 08:45:00.985235,44100.0
2022-10-27 08:43:55.188973,-0.03,2022-10-27 08:43:55.210737,17360.0,2022-10-27 08:45:10.695349,2.144166666666666,2022-10-27 08:45:12.274487,25.32661222220565,2022-10-27 08:45:12.274487,44900.0
2022-10-27 08:43:55.234670,-0.02,2022-10-27 08:43:55.258678,17790.0,2022-10-27 08:45:21.494978,2.0947416666666667,2022-10-27 08:45:23.357102,25.67028486663038,2022-10-27 08:45:23.357102,43830.0
2022-10-27 08:43:55.279859,-0.02,2022-10-27 08:43:55.299907,18060.0,2022-10-27 08:45:32.603126,2.316208333333336,2022-10-27 08:45:41.075913,25.322357663121487,2022-10-27 08:45:41.075913,43520.0
2022-10-27 08:43:55.325742,-0.03,2022-10-27 08:43:55.344367,17640.0,2022-10-27 08:45:32.753646,0.0266,,,,
2022-10-27 08:43:55.371137,-0.04,2022-10-27 08:43:55.393618,17540.0,,,,,,
2022-10-27 08:43:55.416347,-0.04,2022-10-27 08:43:55.435379,17250.0,,,,,,
2022-10-27 08:43:55.469016,-0.05,2022-10-27 08:43:55.489258,17510.0,,,,,,
2022-10-27 08:43:55.539470,-0.05,2022-10-27 08:43:55.531424,18240.0,,,,,,
2022-10-27 08:43:55.587237,-0.02,2022-10-27 08:43:55.579393,17720.0,,,,,,
2022-10-27 08:43:55.638782,-0.02,2022-10-27 08:43:55.627496,17240.0,,,,,,
2022-10-27 08:43:55.691370,-0.03,2022-10-27 08:43:55.675526,17260.0,,,,,,
2022-10-27 08:43:55.736807,-0.03,2022-10-27 08:43:55.723621,17240.0,,,,,,
2022-10-27 08:43:55.786006,-0.03,2022-10-27 08:43:55.771458,17150.0,,,,,,
2022-10-27 08:43:55.842984,-0.03,2022-10-27 08:43:55.834964,17640.0,,,,,,
2022-10-27 08:43:55.891098,-0.02,2022-10-27 08:43:55.883284,17690.0,,,,,,
2022-10-27 08:43:55.937933,0.01,2022-10-27 08:43:55.930951,16850.0,,,,,,
