Flow Timestamps,Flow (L/min),CO2 Timestamps,CO2% (ppm),Volume Exhaled Timestamps,Volume Exhaled (L),VCO2/BV Timestamps,Vol CO2 / Vol Breath,CO2 Peak timestamps,CO2 Peak (ppm)
2022-12-08 09:29:59.887861,-30.06,2022-12-08 09:29:59.891546,1100.0,2022-12-08 09:30:05.494231,0.0302666666666666,2022-12-08 09:30:10.005302,17.339928309596715,2022-12-08 09:30:10.005302,68700.0
2022-12-08 09:29:59.935273,-25.29,2022-12-08 09:29:59.940092,1100.0,2022-12-08 09:30:09.318041,1.6365,2022-12-08 09:30:17.944388,17.08785645974646,2022-12-08 09:30:17.945389,70370.0
2022-12-08 09:29:59.987434,-24.22,2022-12-08 09:29:59.984499,1220.0,2022-12-08 09:30:16.628284,1.4289166666666673,2022-12-08 09:30:26.109392,15.984951483553871,2022-12-08 09:30:26.110330,72390.0
2022-12-08 09:30:00.040619,-23.4,2022-12-08 09:30:00.032619,1130.0,2022-12-08 09:30:17.121169,0.047475,2022-12-08 09:30:34.161466,17.134124896443883,2022-12-08 09:30:34.162042,67470.0
2022-12-08 09:30:00.086425,-16.63,2022-12-08 09:30:00.080488,950.0,2022-12-08 09:30:25.221396,1.782475,2022-12-08 09:30:42.067994,17.455598390801377,2022-12-08 09:30:42.068468,65520.0
2022-12-08 09:30:00.135180,-7.09,2022-12-08 09:30:00.129246,970.0,2022-12-08 09:30:25.455764,0.0501166666666666,2022-12-08 09:30:50.697463,17.459954579457648,2022-12-08 09:30:50.697463,66490.0
2022-12-08 09:30:00.179691,-0.68,2022-12-08 09:30:00.176737,1090.0,2022-12-08 09:30:33.417101,1.9086666666666667,2022-12-08 09:30:58.998491,18.28283084186217,2022-12-08 09:30:58.998654,63560.0
2022-12-08 09:30:00.222735,-0.34,2022-12-08 09:30:00.229741,1080.0,2022-12-08 09:30:37.301208,0.0182166666666666,2022-12-08 09:31:07.729732,18.34587543236587,2022-12-08 09:31:07.730614,63260.0
2022-12-08 09:30:00.293075,-0.28,2022-12-08 09:30:00.272294,1070.0,2022-12-08 09:30:41.155540,1.94045,2022-12-08 09:31:16.477669,18.164147285671984,2022-12-08 09:31:16.478596,63290.0
2022-12-08 09:30:00.343368,-0.22,2022-12-08 09:30:00.321003,1020.0,2022-12-08 09:30:45.670430,0.0363583333333333,2022-12-08 09:31:24.639123,18.890114883338907,2022-12-08 09:31:24.639214,61080.0
2022-12-08 09:30:00.389785,-0.15,2022-12-08 09:30:00.368673,1030.0,2022-12-08 09:30:49.302217,1.6660333333333337,,,,
2022-12-08 09:30:00.442297,-0.13,2022-12-08 09:30:00.416743,1200.0,2022-12-08 09:30:58.139301,1.836233333333334,,,,
2022-12-08 09:30:00.492288,-0.19,2022-12-08 09:30:00.463963,1200.0,2022-12-08 09:30:58.406954,0.048875,,,,
2022-12-08 09:30:00.545799,-0.21,2022-12-08 09:30:00.513166,1110.0,2022-12-08 09:31:06.626870,1.6574499999999996,,,,
2022-12-08 09:30:00.595835,-0.2,2022-12-08 09:30:00.576569,1030.0,2022-12-08 09:31:06.763160,0.0251666666666666,,,,
2022-12-08 09:30:00.646162,-0.17,2022-12-08 09:30:00.623977,1100.0,2022-12-08 09:31:14.986750,1.6137666666666677,,,,
2022-12-08 09:30:00.695831,-0.12,2022-12-08 09:30:00.672626,1310.0,2022-12-08 09:31:23.729909,1.5225250000000004,,,,
2022-12-08 09:30:00.741532,-0.09,2022-12-08 09:30:00.720573,1190.0,,,,,,
2022-12-08 09:30:00.787690,-0.08,2022-12-08 09:30:00.768547,960.0,,,,,,
2022-12-08 09:30:00.837924,-0.07,2022-12-08 09:30:00.816145,990.0,,,,,,
2022-12-08 09:30:00.886999,-0.07,2022-12-08 09:30:00.864493,1080.0,,,,,,
2022-12-08 09:30:00.935645,-0.07,2022-12-08 09:30:00.912769,1110.0,,,,,,
2022-12-08 09:30:00.985801,-0.06,2022-12-08 09:30:00.960626,1180.0,,,,,,
2022-12-08 09:30:01.036230,-0.07,2022-12-08 09:30:01.008465,1180.0,,,,,,
2022-12-08 09:30:01.086101,-0.07,2022-12-08 09:30:01.056321,1140.0,,,,,,
2022-12-08 09:30:01.140415,-0.07,2022-12-08 09:30:01.104395,1170.0,,,,,,
2022-12-08 09:30:01.187261,-0.11,2022-12-08 09:30:01.157714,1140.0,,,,,,
2022-12-08 09:30:01.233280,0.43,2022-12-08 09:30:01.204225,1140.0,,,,,,
2022-12-08 09:30:01.279306,1.02,2022-12-08 09:30:01.252324,1290.0,,,,,,
2022-12-08 09:30:01.324610,1.09,2022-12-08 09:30:01.312272,1180.0,,,,,,
2022-12-08 09:30:01.389469,0.0,2022-12-08 09:30:01.360425,1100.0,,,,,,
2022-12-08 09:30:01.438885,-0.09,2022-12-08 09:30:01.411103,1170.0,,,,,,
2022-12-08 09:30:01.491418,-0.04,2022-12-08 09:30:01.456283,1050.0,,,,,,
2022-12-08 09:30:01.544512,-0.03,2022-12-08 09:30:01.512416,1090.0,,,,,,
2022-12-08 09:30:01.594558,-0.02,2022-12-08 09:30:01.561968,1100.0,,,,,,
2022-12-08 09:30:01.644341,-0.02,2022-12-08 09:30:01.609130,1090.0,,,,,,
2022-12-08 09:30:01.694628,-0.0,2022-12-08 09:30:01.651928,1140.0,,,,,,
2022-12-08 09:30:01.740023,0.01,2022-12-08 09:30:01.709908,1210.0,,,,,,
