Flow Timestamps,Flow (L/min),CO2 Timestamps,CO2% (ppm),Volume Exhaled Timestamps,Volume Exhaled (L),VCO2/BV Timestamps,Vol CO2 / Vol Breath,CO2 Peak timestamps,CO2 Peak (ppm)
2022-12-08 10:58:38.090356,25.22,2022-12-08 10:58:37.935591,75100.0,,,,,,
2022-12-08 10:58:38.168666,21.57,2022-12-08 10:58:37.982973,74070.0,,,,,,
2022-12-08 10:58:38.218411,24.33,2022-12-08 10:58:38.030756,74310.0,,,,,,
2022-12-08 10:58:38.270006,24.76,2022-12-08 10:58:38.078346,74480.0,,,,,,
2022-12-08 10:58:38.326759,24.64,2022-12-08 10:58:38.126817,75530.0,,,,,,
2022-12-08 10:58:38.372599,24.31,2022-12-08 10:58:38.188997,75620.0,,,,,,
2022-12-08 10:58:38.422846,21.81,2022-12-08 10:58:38.237896,75170.0,,,,,,
2022-12-08 10:58:38.473026,20.68,2022-12-08 10:58:38.276763,77370.0,,,,,,
2022-12-08 10:58:38.523171,20.88,2022-12-08 10:58:38.318739,78280.0,,,,,,
2022-12-08 10:58:38.573551,21.34,2022-12-08 10:58:38.366598,77180.0,,,,,,
2022-12-08 10:58:38.621396,20.52,2022-12-08 10:58:38.414767,75410.0,,,,,,
2022-12-08 10:58:38.669757,16.19,2022-12-08 10:58:38.462690,75050.0,,,,,,
2022-12-08 10:58:38.718073,18.16,2022-12-08 10:58:38.510840,75490.0,,,,,,
2022-12-08 10:58:38.764007,17.77,2022-12-08 10:58:38.580767,76110.0,,,,,,
2022-12-08 10:58:38.809606,17.23,2022-12-08 10:58:38.626014,76630.0,,,,,,
2022-12-08 10:58:38.855939,17.05,2022-12-08 10:58:38.676075,76350.0,,,,,,
2022-12-08 10:58:38.901752,15.72,2022-12-08 10:58:38.722006,76690.0,,,,,,
2022-12-08 10:58:38.947649,15.39,2022-12-08 10:58:38.777304,77860.0,,,,,,
2022-12-08 10:58:38.998219,14.76,2022-12-08 10:58:38.827497,78140.0,,,,,,
2022-12-08 10:58:39.047168,15.44,2022-12-08 10:58:38.872171,77850.0,,,,,,
2022-12-08 10:58:39.104961,10.19,2022-12-08 10:58:38.918446,78390.0,,,,,,
2022-12-08 10:58:39.149147,9.82,2022-12-08 10:58:38.963312,78290.0,,,,,,
2022-12-08 10:58:39.194290,9.27,2022-12-08 10:58:39.017183,77100.0,,,,,,
2022-12-08 10:58:39.240323,7.59,2022-12-08 10:58:39.065258,77910.0,,,,,,
2022-12-08 10:58:39.289734,5.94,2022-12-08 10:58:39.102918,78920.0,,,,,,
2022-12-08 10:58:39.341267,0.14,2022-12-08 10:58:39.155864,78450.0,,,,,,
2022-12-08 10:58:39.390533,-8.59,2022-12-08 10:58:39.208862,78080.0,,,,,,
2022-12-08 10:58:39.444034,-10.18,2022-12-08 10:58:39.256365,78080.0,,,,,,
2022-12-08 10:58:39.494577,-9.2,2022-12-08 10:58:39.310302,77250.0,,,,,,
2022-12-08 10:58:39.544216,-21.19,2022-12-08 10:58:39.358130,77430.0,,,,,,
2022-12-08 10:58:39.593045,-29.96,2022-12-08 10:58:39.407654,78440.0,,,,,,
2022-12-08 10:58:39.640357,-37.07,2022-12-08 10:58:39.461197,78050.0,,,,,,
2022-12-08 10:58:39.690227,-39.53,2022-12-08 10:58:39.511241,77310.0,,,,,,
2022-12-08 10:58:39.740223,-42.04,2022-12-08 10:58:39.560732,78050.0,,,,,,
2022-12-08 10:58:39.797074,-47.69,2022-12-08 10:58:39.609103,78880.0,,,,,,
2022-12-08 10:58:39.842335,-50.58,2022-12-08 10:58:39.656140,77940.0,,,,,,
2022-12-08 10:58:39.894886,-53.93,2022-12-08 10:58:39.708140,72870.0,,,,,,
2022-12-08 10:58:39.945664,-56.79,2022-12-08 10:58:39.754731,63790.0,,,,,,
2022-12-08 10:58:39.997588,-61.44,2022-12-08 10:58:39.789916,52990.0,,,,,,
2022-12-08 10:58:40.048928,-61.41,2022-12-08 10:58:39.860720,42020.0,,,,,,
2022-12-08 10:58:40.103011,-60.45,2022-12-08 10:58:39.910820,32310.0,,,,,,
2022-12-08 10:58:40.147152,-59.52,2022-12-08 10:58:39.960834,25500.0,,,,,,
2022-12-08 10:58:40.214187,-55.59,2022-12-08 10:58:40.004591,20520.0,,,,,,
2022-12-08 10:58:40.266186,-54.35,2022-12-08 10:58:40.046269,16710.0,,,,,,
2022-12-08 10:58:40.315549,-55.53,2022-12-08 10:58:40.093960,15020.0,,,,,,
2022-12-08 10:58:40.365765,-59.02,2022-12-08 10:58:40.142150,13720.0,,,,,,
2022-12-08 10:58:40.417823,-60.76,2022-12-08 10:58:40.189813,12320.0,,,,,,
2022-12-08 10:58:40.467932,-63.28,2022-12-08 10:58:40.237834,11570.0,,,,,,
2022-12-08 10:58:40.521162,-63.59,2022-12-08 10:58:40.285865,10900.0,,,,,,
2022-12-08 10:58:40.571154,-63.2,2022-12-08 10:58:40.334503,10490.0,,,,,,
2022-12-08 10:58:40.618302,-64.39,2022-12-08 10:58:40.381948,9480.0,,,,,,
2022-12-08 10:58:40.666073,-64.51,2022-12-08 10:58:40.439828,8750.0,,,,,,
2022-12-08 10:58:40.716353,-62.39,2022-12-08 10:58:40.483274,8820.0,,,,,,
2022-12-08 10:58:40.761929,-54.74,2022-12-08 10:58:40.536996,8520.0,,,,,,
2022-12-08 10:58:40.808106,-57.28,2022-12-08 10:58:40.591899,7620.0,,,,,,
2022-12-08 10:58:40.853569,-63.35,2022-12-08 10:58:40.637396,7120.0,,,,,,
2022-12-08 10:58:40.899494,-63.59,2022-12-08 10:58:40.685845,7250.0,,,,,,
2022-12-08 10:58:40.945482,-61.09,2022-12-08 10:58:40.733460,7500.0,,,,,,
2022-12-08 10:58:40.996136,-60.32,2022-12-08 10:58:40.781872,7500.0,,,,,,
2022-12-08 10:58:41.045653,-58.35,2022-12-08 10:58:40.829726,7110.0,,,,,,
2022-12-08 10:58:41.098201,-55.41,2022-12-08 10:58:40.877700,6810.0,,,,,,
2022-12-08 10:58:41.143073,-52.87,2022-12-08 10:58:40.925584,6750.0,,,,,,
2022-12-08 10:58:41.216489,-48.59,2022-12-08 10:58:40.973829,6870.0,,,,,,
2022-12-08 10:58:41.266560,-44.34,2022-12-08 10:58:41.021510,6800.0,,,,,,
2022-12-08 10:58:41.320204,-43.0,2022-12-08 10:58:41.069413,6680.0,,,,,,
2022-12-08 10:58:41.370152,-45.56,2022-12-08 10:58:41.117290,6380.0,,,,,,
2022-12-08 10:58:41.420122,-45.99,2022-12-08 10:58:41.165376,6190.0,,,,,,
2022-12-08 10:58:41.472534,-43.47,2022-12-08 10:58:41.213428,6190.0,,,,,,
2022-12-08 10:58:41.524347,-41.2,2022-12-08 10:58:41.287290,6310.0,,,,,,
2022-12-08 10:58:41.571067,-40.97,2022-12-08 10:58:41.336991,6330.0,,,,,,
2022-12-08 10:58:41.628644,-37.94,2022-12-08 10:58:41.385095,6060.0,,,,,,
2022-12-08 10:58:41.674668,-33.35,2022-12-08 10:58:41.426096,6090.0,,,,,,
2022-12-08 10:58:41.725055,-30.24,2022-12-08 10:58:41.469566,5930.0,,,,,,
2022-12-08 10:58:41.777325,-30.33,2022-12-08 10:58:41.517274,5550.0,,,,,,
2022-12-08 10:58:41.822735,-32.22,2022-12-08 10:58:41.565062,5710.0,,,,,,
2022-12-08 10:58:41.867773,-28.91,2022-12-08 10:58:41.613228,5860.0,,,,,,
2022-12-08 10:58:41.913425,-28.34,2022-12-08 10:58:41.661232,5580.0,,,,,,
2022-12-08 10:58:41.958700,-27.54,2022-12-08 10:58:41.709022,5260.0,,,,,,
2022-12-08 10:58:42.004157,-26.6,2022-12-08 10:58:41.757382,5360.0,,,,,,
2022-12-08 10:58:42.051001,-23.0,2022-12-08 10:58:41.805021,5480.0,,,,,,
2022-12-08 10:58:42.102576,-21.28,2022-12-08 10:58:41.853566,5360.0,,,,,,
2022-12-08 10:58:42.149006,-17.08,2022-12-08 10:58:41.900893,5170.0,,,,,,
2022-12-08 10:58:42.199761,-23.25,2022-12-08 10:58:41.949021,5110.0,,,,,,
2022-12-08 10:58:42.250129,-22.76,2022-12-08 10:58:41.997086,5320.0,,,,,,
2022-12-08 10:58:42.307359,-20.77,2022-12-08 10:58:42.070839,5410.0,,,,,,
2022-12-08 10:58:42.356626,-19.99,2022-12-08 10:58:42.116892,5320.0,,,,,,
2022-12-08 10:58:42.403586,-21.58,2022-12-08 10:58:42.165737,4970.0,,,,,,
2022-12-08 10:58:42.473582,-19.07,2022-12-08 10:58:42.214757,5030.0,,,,,,
2022-12-08 10:58:42.527602,-15.51,2022-12-08 10:58:42.266121,5090.0,,,,,,
2022-12-08 10:58:42.580321,-13.27,2022-12-08 10:58:42.300356,5220.0,,,,,,
2022-12-08 10:58:42.625350,-9.69,2022-12-08 10:58:42.348692,5540.0,,,,,,
2022-12-08 10:58:42.673259,-13.35,2022-12-08 10:58:42.396755,5180.0,,,,,,
2022-12-08 10:58:42.725930,-11.74,2022-12-08 10:58:42.444826,5050.0,,,,,,
2022-12-08 10:58:42.771090,-6.33,2022-12-08 10:58:42.494687,5200.0,,,,,,
2022-12-08 10:58:42.816694,-7.63,2022-12-08 10:58:42.543331,5230.0,,,,,,
2022-12-08 10:58:42.862955,-11.15,2022-12-08 10:58:42.599371,5200.0,,,,,,
2022-12-08 10:58:42.908924,-9.67,2022-12-08 10:58:42.642701,5250.0,,,,,,
2022-12-08 10:58:42.954259,-5.91,2022-12-08 10:58:42.700378,5440.0,,,,,,
2022-12-08 10:58:43.002882,-3.3,2022-12-08 10:58:42.748594,5390.0,,,,,,
2022-12-08 10:58:43.053857,0.35,2022-12-08 10:58:42.796601,5420.0,,,,,,
2022-12-08 10:58:43.108741,-1.94,2022-12-08 10:58:42.844679,5470.0,,,,,,
2022-12-08 10:58:43.154698,-2.45,2022-12-08 10:58:42.892490,5460.0,,,,,,
2022-12-08 10:58:43.223101,6.38,2022-12-08 10:58:42.940581,5610.0,,,,,,
2022-12-08 10:58:43.275148,5.65,2022-12-08 10:58:42.988421,5510.0,,,,,,
2022-12-08 10:58:43.326801,2.02,2022-12-08 10:58:43.036849,5300.0,,,,,,
2022-12-08 10:58:43.377837,6.67,2022-12-08 10:58:43.084603,5470.0,,,,,,
2022-12-08 10:58:43.424211,11.07,2022-12-08 10:58:43.132455,5700.0,,,,,,
2022-12-08 10:58:43.474283,16.99,2022-12-08 10:58:43.180446,5640.0,,,,,,
2022-12-08 10:58:43.528278,18.74,2022-12-08 10:58:43.241063,5630.0,,,,,,
2022-12-08 10:58:43.578659,17.06,2022-12-08 10:58:43.282622,5640.0,,,,,,
2022-12-08 10:58:43.624502,10.88,2022-12-08 10:58:43.324712,5590.0,,,,,,
2022-12-08 10:58:43.669550,9.33,2022-12-08 10:58:43.396943,5810.0,,,,,,
2022-12-08 10:58:43.714829,16.43,2022-12-08 10:58:43.441486,5900.0,,,,,,
2022-12-08 10:58:43.760517,24.31,2022-12-08 10:58:43.493116,5680.0,,,,,,
2022-12-08 10:58:43.806355,30.91,2022-12-08 10:58:43.543007,5710.0,,,,,,
2022-12-08 10:58:43.851619,34.58,2022-12-08 10:58:43.584789,5750.0,,,,,,
2022-12-08 10:58:43.896797,35.58,2022-12-08 10:58:43.641505,5780.0,,,,,,
2022-12-08 10:58:43.946738,36.26,2022-12-08 10:58:43.685938,5860.0,,,,,,
2022-12-08 10:58:43.996668,37.59,2022-12-08 10:58:43.732415,5880.0,,,,,,
2022-12-08 10:58:44.049033,40.71,2022-12-08 10:58:43.777007,5770.0,,,,,,
2022-12-08 10:58:44.100025,40.43,2022-12-08 10:58:43.824287,5620.0,,,,,,
2022-12-08 10:58:44.146702,41.22,2022-12-08 10:58:43.868156,5810.0,,,,,,
2022-12-08 10:58:44.196506,43.15,2022-12-08 10:58:43.916229,6070.0,,,,,,
2022-12-08 10:58:44.248822,44.08,2022-12-08 10:58:43.963811,6660.0,,,,,,
2022-12-08 10:58:44.298732,44.29,2022-12-08 10:58:44.028063,8080.0,,,,,,
2022-12-08 10:58:44.350782,44.01,2022-12-08 10:58:44.076168,11760.0,,,,,,
2022-12-08 10:58:44.400834,45.48,2022-12-08 10:58:44.124230,18130.0,,,,,,
2022-12-08 10:58:44.474831,47.17,2022-12-08 10:58:44.171970,26370.0,,,,,,
2022-12-08 10:58:44.521640,48.37,2022-12-08 10:58:44.219952,34580.0,,,,,,
2022-12-08 10:58:44.572715,49.79,2022-12-08 10:58:44.267942,42020.0,,,,,,
2022-12-08 10:58:44.623281,50.13,2022-12-08 10:58:44.315779,49490.0,,,,,,
2022-12-08 10:58:44.669024,48.26,2022-12-08 10:58:44.366675,55430.0,,,,,,
2022-12-08 10:58:44.714563,49.02,2022-12-08 10:58:44.414779,59730.0,,,,,,
2022-12-08 10:58:44.759934,49.5,2022-12-08 10:58:44.460003,62290.0,,,,,,
2022-12-08 10:58:44.805179,49.07,2022-12-08 10:58:44.507595,64820.0,,,,,,
2022-12-08 10:58:44.852002,49.0,2022-12-08 10:58:44.555933,67310.0,,,,,,
2022-12-08 10:58:44.896763,48.33,2022-12-08 10:58:44.603780,69820.0,,,,,,
2022-12-08 10:58:44.942024,49.94,2022-12-08 10:58:44.651789,70690.0,,,,,,
2022-12-08 10:58:44.992711,49.8,2022-12-08 10:58:44.699316,72160.0,,,,,,
2022-12-08 10:58:45.047883,48.47,2022-12-08 10:58:44.747840,74350.0,,,,,,
2022-12-08 10:58:45.097999,47.89,2022-12-08 10:58:44.796049,73660.0,,,,,,
2022-12-08 10:58:45.167589,48.81,2022-12-08 10:58:44.843989,73230.0,,,,,,
2022-12-08 10:58:45.217379,48.95,2022-12-08 10:58:44.914705,73060.0,,,,,,
2022-12-08 10:58:45.267267,47.68,2022-12-08 10:58:44.958128,74240.0,,,,,,
2022-12-08 10:58:45.319668,46.73,2022-12-08 10:58:45.009842,75720.0,,,,,,
2022-12-08 10:58:45.369084,44.66,2022-12-08 10:58:45.065765,76220.0,,,,,,
2022-12-08 10:58:45.423338,42.84,2022-12-08 10:58:45.103001,76310.0,,,,,,
2022-12-08 10:58:45.469101,41.85,2022-12-08 10:58:45.147621,77220.0,,,,,,
2022-12-08 10:58:45.519576,41.65,2022-12-08 10:58:45.195864,78660.0,,,,,,
2022-12-08 10:58:45.570256,41.04,2022-12-08 10:58:45.243614,78280.0,,,,,,
2022-12-08 10:58:45.620801,42.32,2022-12-08 10:58:45.291026,78640.0,,,,,,
2022-12-08 10:58:45.667082,42.12,2022-12-08 10:58:45.339543,79730.0,,,,,,
2022-12-08 10:58:45.712852,41.14,2022-12-08 10:58:45.387416,78630.0,,,,,,
2022-12-08 10:58:45.758536,39.84,2022-12-08 10:58:45.443283,77440.0,,,,,,
2022-12-08 10:58:45.803711,36.53,2022-12-08 10:58:45.490414,78160.0,,,,,,
2022-12-08 10:58:45.850821,35.71,2022-12-08 10:58:45.536572,80190.0,,,,,,
2022-12-08 10:58:45.895103,36.24,2022-12-08 10:58:45.587406,80370.0,,,,,,
2022-12-08 10:58:45.944908,36.91,2022-12-08 10:58:45.643347,79890.0,,,,,,
2022-12-08 10:58:45.995046,37.35,2022-12-08 10:58:45.691551,82360.0,,,,,,
2022-12-08 10:58:46.045026,36.45,2022-12-08 10:58:45.739297,82440.0,,,,,,
2022-12-08 10:58:46.095170,35.29,2022-12-08 10:58:45.787494,81000.0,,,,,,
2022-12-08 10:58:46.166098,33.83,2022-12-08 10:58:45.834917,79940.0,,,,,,
2022-12-08 10:58:46.215918,32.86,2022-12-08 10:58:45.882916,79480.0,,,,,,
2022-12-08 10:58:46.273841,32.42,2022-12-08 10:58:45.931031,81280.0,,,,,,
2022-12-08 10:58:46.318990,33.26,2022-12-08 10:58:45.979762,81460.0,,,,,,
2022-12-08 10:58:46.368927,33.24,2022-12-08 10:58:46.027197,82410.0,,,,,,
2022-12-08 10:58:46.418264,30.21,2022-12-08 10:58:46.075134,83490.0,,,,,,
2022-12-08 10:58:46.469084,31.13,2022-12-08 10:58:46.123122,82200.0,,,,,,
2022-12-08 10:58:46.518936,29.62,2022-12-08 10:58:46.184925,81910.0,,,,,,
2022-12-08 10:58:46.569020,28.01,2022-12-08 10:58:46.230559,81720.0,,,,,,
2022-12-08 10:58:46.618334,27.18,2022-12-08 10:58:46.267635,81810.0,,,,,,
2022-12-08 10:58:46.669881,25.39,2022-12-08 10:58:46.336246,83160.0,,,,,,
2022-12-08 10:58:46.720367,23.47,2022-12-08 10:58:46.383709,85620.0,,,,,,
2022-12-08 10:58:46.770792,21.49,2022-12-08 10:58:46.433255,84920.0,,,,,,
2022-12-08 10:58:46.821695,22.9,2022-12-08 10:58:46.485511,83830.0,,,,,,
2022-12-08 10:58:46.868812,26.46,2022-12-08 10:58:46.533658,83240.0,,,,,,
2022-12-08 10:58:46.914868,25.93,2022-12-08 10:58:46.583474,84130.0,,,,,,
2022-12-08 10:58:46.960722,22.09,2022-12-08 10:58:46.623438,84910.0,,,,,,
2022-12-08 10:58:47.007101,22.91,2022-12-08 10:58:46.666873,84310.0,,,,,,
2022-12-08 10:58:47.052258,20.26,2022-12-08 10:58:46.714851,85180.0,,,,,,
2022-12-08 10:58:47.097823,20.04,2022-12-08 10:58:46.762745,84890.0,,,,,,
2022-12-08 10:58:47.143823,19.4,2022-12-08 10:58:46.811184,84490.0,,,,,,
2022-12-08 10:58:47.189376,17.0,2022-12-08 10:58:46.858753,85880.0,,,,,,
2022-12-08 10:58:47.240477,16.13,2022-12-08 10:58:46.906799,85880.0,,,,,,
2022-12-08 10:58:47.290838,15.63,2022-12-08 10:58:46.954796,85350.0,,,,,,
