Flow Timestamps,Flow (L/min),CO2 Timestamps,CO2% (ppm),Volume Exhaled Timestamps,Volume Exhaled (L),VCO2/BV Timestamps,Vol CO2 / Vol Breath,CO2 Peak timestamps,CO2 Peak (ppm)
2022-12-08 10:41:27.503575,0.07,2022-12-08 10:41:27.319957,2870.0,,,,,,
2022-12-08 10:41:27.548939,0.08,2022-12-08 10:41:27.377549,2930.0,,,,,,
2022-12-08 10:41:27.594909,0.07,2022-12-08 10:41:27.425569,3190.0,,,,,,
2022-12-08 10:41:27.640886,0.09,2022-12-08 10:41:27.466389,3130.0,,,,,,
2022-12-08 10:41:27.686911,0.13,2022-12-08 10:41:27.519866,2950.0,,,,,,
2022-12-08 10:41:27.732867,0.13,2022-12-08 10:41:27.564902,2990.0,,,,,,
2022-12-08 10:41:27.801072,0.09,2022-12-08 10:41:27.616922,3070.0,,,,,,
2022-12-08 10:41:27.850516,0.07,2022-12-08 10:41:27.664913,2940.0,,,,,,
2022-12-08 10:41:27.901212,0.06,2022-12-08 10:41:27.712873,2850.0,,,,,,
2022-12-08 10:41:27.957523,0.06,2022-12-08 10:41:27.760867,2870.0,,,,,,
2022-12-08 10:41:28.000526,0.06,2022-12-08 10:41:27.816939,2760.0,,,,,,
2022-12-08 10:41:28.046492,0.08,2022-12-08 10:41:27.867447,2880.0,,,,,,
2022-12-08 10:41:28.092284,0.09,2022-12-08 10:41:27.920220,3040.0,,,,,,
2022-12-08 10:41:28.137477,0.1,2022-12-08 10:41:27.952287,2890.0,,,,,,
2022-12-08 10:41:28.183604,0.16,2022-12-08 10:41:28.004524,2900.0,,,,,,
2022-12-08 10:41:28.229311,0.18,2022-12-08 10:41:28.052491,2990.0,,,,,,
2022-12-08 10:41:28.274579,0.16,2022-12-08 10:41:28.110145,3130.0,,,,,,
2022-12-08 10:41:28.325424,0.11,2022-12-08 10:41:28.152603,3160.0,,,,,,
2022-12-08 10:41:28.375304,0.08,2022-12-08 10:41:28.203307,3080.0,,,,,,
2022-12-08 10:41:28.425407,0.06,2022-12-08 10:41:28.249307,3030.0,,,,,,
2022-12-08 10:41:28.476412,0.06,2022-12-08 10:41:28.304301,3080.0,,,,,,
2022-12-08 10:41:28.528409,0.06,2022-12-08 10:41:28.352414,3090.0,,,,,,
2022-12-08 10:41:28.575233,0.06,2022-12-08 10:41:28.400299,2960.0,,,,,,
2022-12-08 10:41:28.621303,0.08,2022-12-08 10:41:28.448408,2800.0,,,,,,
2022-12-08 10:41:28.670275,0.15,2022-12-08 10:41:28.496435,2920.0,,,,,,
2022-12-08 10:41:28.722303,-0.28,2022-12-08 10:41:28.544227,2930.0,,,,,,
2022-12-08 10:41:28.773216,-1.4,2022-12-08 10:41:28.592228,2840.0,,,,,,
2022-12-08 10:41:28.826274,-0.66,2022-12-08 10:41:28.640229,2970.0,,,,,,
2022-12-08 10:41:28.876274,0.29,2022-12-08 10:41:28.694285,3030.0,,,,,,
2022-12-08 10:41:28.924845,0.11,2022-12-08 10:41:28.739972,2910.0,,,,,,
2022-12-08 10:41:28.975261,0.08,2022-12-08 10:41:28.795259,2890.0,,,,,,
2022-12-08 10:41:29.025085,0.08,2022-12-08 10:41:28.841275,2970.0,,,,,,
2022-12-08 10:41:29.071205,0.07,2022-12-08 10:41:28.889275,2890.0,,,,,,
2022-12-08 10:41:29.120950,0.09,2022-12-08 10:41:28.946170,2880.0,,,,,,
2022-12-08 10:41:29.175999,0.11,2022-12-08 10:41:28.979531,2970.0,,,,,,
2022-12-08 10:41:29.245947,0.81,2022-12-08 10:41:29.044205,3120.0,,,,,,
2022-12-08 10:41:29.373177,4.69,2022-12-08 10:41:29.087913,2950.0,,,,,,
2022-12-08 10:41:29.423718,4.0,2022-12-08 10:41:29.136944,2870.0,,,,,,
2022-12-08 10:41:29.477498,4.7,2022-12-08 10:41:29.196953,2850.0,,,,,,
2022-12-08 10:41:29.525494,7.11,2022-12-08 10:41:29.231486,2940.0,,,,,,
2022-12-08 10:41:29.573496,9.56,2022-12-08 10:41:29.279947,2860.0,,,,,,
2022-12-08 10:41:29.620492,11.87,2022-12-08 10:41:29.327662,2720.0,,,,,,
2022-12-08 10:41:29.670496,13.49,2022-12-08 10:41:29.390715,2940.0,,,,,,
2022-12-08 10:41:29.720742,16.81,2022-12-08 10:41:29.427499,2930.0,,,,,,
2022-12-08 10:41:29.769824,17.56,2022-12-08 10:41:29.471552,3030.0,,,,,,
2022-12-08 10:41:29.820330,17.84,2022-12-08 10:41:29.519568,3000.0,,,,,,
2022-12-08 10:41:29.869050,18.56,2022-12-08 10:41:29.567570,2870.0,,,,,,
2022-12-08 10:41:29.923970,19.47,2022-12-08 10:41:29.616496,2890.0,,,,,,
2022-12-08 10:41:29.976555,20.46,2022-12-08 10:41:29.686493,2930.0,,,,,,
2022-12-08 10:41:30.022554,19.4,2022-12-08 10:41:29.744811,2920.0,,,,,,
2022-12-08 10:41:30.068712,19.31,2022-12-08 10:41:29.786768,2950.0,,,,,,
2022-12-08 10:41:30.116723,20.36,2022-12-08 10:41:29.833973,3030.0,,,,,,
2022-12-08 10:41:30.166730,21.68,2022-12-08 10:41:29.891971,3090.0,,,,,,
2022-12-08 10:41:30.212857,23.3,2022-12-08 10:41:29.918970,2870.0,,,,,,
2022-12-08 10:41:30.265899,22.76,2022-12-08 10:41:29.967554,2880.0,,,,,,
2022-12-08 10:41:30.312056,22.99,2022-12-08 10:41:30.015554,3110.0,,,,,,
2022-12-08 10:41:30.358060,23.26,2022-12-08 10:41:30.063637,3250.0,,,,,,
2022-12-08 10:41:30.403671,23.43,2022-12-08 10:41:30.111729,3370.0,,,,,,
2022-12-08 10:41:30.449669,24.79,2022-12-08 10:41:30.159720,3540.0,,,,,,
2022-12-08 10:41:30.517667,24.8,2022-12-08 10:41:30.207860,4160.0,,,,,,
2022-12-08 10:41:30.568667,23.83,2022-12-08 10:41:30.282902,5230.0,,,,,,
2022-12-08 10:41:30.622734,20.45,2022-12-08 10:41:30.333054,6680.0,,,,,,
2022-12-08 10:41:30.673058,20.81,2022-12-08 10:41:30.377005,8050.0,,,,,,
2022-12-08 10:41:30.723040,20.17,2022-12-08 10:41:30.422668,9640.0,,,,,,
2022-12-08 10:41:30.772404,19.63,2022-12-08 10:41:30.465666,12050.0,,,,,,
2022-12-08 10:41:30.822410,19.76,2022-12-08 10:41:30.510668,14630.0,,,,,,
2022-12-08 10:41:30.872619,18.66,2022-12-08 10:41:30.558668,17230.0,,,,,,
2022-12-08 10:41:30.922573,19.02,2022-12-08 10:41:30.607667,19740.0,,,,,,
2022-12-08 10:41:30.975632,19.25,2022-12-08 10:41:30.654947,21790.0,,,,,,
2022-12-08 10:41:31.021363,19.06,2022-12-08 10:41:30.703780,23730.0,,,,,,
2022-12-08 10:41:31.067436,19.07,2022-12-08 10:41:30.751399,25460.0,,,,,,
2022-12-08 10:41:31.112692,19.07,2022-12-08 10:41:30.799401,26700.0,,,,,,
2022-12-08 10:41:31.161552,19.31,2022-12-08 10:41:30.846609,27550.0,,,,,,
2022-12-08 10:41:31.211651,19.95,2022-12-08 10:41:30.895563,28820.0,,,,,,
2022-12-08 10:41:31.265646,21.09,2022-12-08 10:41:30.958588,30700.0,,,,,,
2022-12-08 10:41:31.315737,20.85,2022-12-08 10:41:30.994239,31650.0,,,,,,
2022-12-08 10:41:31.366892,20.73,2022-12-08 10:41:31.055363,33020.0,,,,,,
2022-12-08 10:41:31.415326,19.1,2022-12-08 10:41:31.102691,34320.0,,,,,,
2022-12-08 10:41:31.462053,18.96,2022-12-08 10:41:31.150877,35070.0,,,,,,
2022-12-08 10:41:31.508070,19.83,2022-12-08 10:41:31.198548,35830.0,,,,,,
2022-12-08 10:41:31.554074,19.47,2022-12-08 10:41:31.246647,37030.0,,,,,,
