Flow Timestamps,Flow (L/min),CO2 Timestamps,CO2% (ppm),Volume Exhaled Timestamps,Volume Exhaled (L),VCO2/BV Timestamps,Vol CO2 / Vol Breath,CO2 Peak timestamps,CO2 Peak (ppm)
2022-10-06 09:42:00.052861,-0.03,2022-10-06 09:42:00.029225,1350.0,2022-10-06 09:42:06.383605,0.30705,2022-10-06 09:42:08.867959,39.41561287985811,2022-10-06 09:42:08.867959,30570.0
2022-10-06 09:42:00.103781,-0.04,2022-10-06 09:42:00.077302,1200.0,2022-10-06 09:42:06.727335,0.042675,2022-10-06 09:42:15.734424,33.93644651102353,2022-10-06 09:42:15.735427,36190.0
2022-10-06 09:42:00.154022,-0.04,2022-10-06 09:42:00.125170,1160.0,2022-10-06 09:42:11.752607,0.0170166666666666,2022-10-06 09:42:23.299521,31.823560988375974,2022-10-06 09:42:23.299521,39650.0
2022-10-06 09:42:00.204378,-0.06,2022-10-06 09:42:00.173068,1220.0,2022-10-06 09:42:13.640410,0.3717583333333333,2022-10-06 09:42:31.843175,32.64950558788963,2022-10-06 09:42:31.843175,38630.0
2022-10-06 09:42:00.258888,-0.06,2022-10-06 09:42:00.222583,1220.0,2022-10-06 09:42:14.101246,0.052775,2022-10-06 09:42:39.499966,26.38528505723427,2022-10-06 09:42:39.500970,48030.0
2022-10-06 09:42:00.311084,-0.04,2022-10-06 09:42:00.278873,1030.0,2022-10-06 09:42:20.317401,0.3956416666666667,2022-10-06 09:42:47.517772,29.655511368136853,2022-10-06 09:42:47.517772,42380.0
2022-10-06 09:42:00.356901,-0.03,2022-10-06 09:42:00.327126,1080.0,2022-10-06 09:42:20.796408,0.0510333333333333,2022-10-06 09:42:56.436685,29.32540026410396,2022-10-06 09:42:56.436685,43310.0
2022-10-06 09:42:00.405929,-0.03,2022-10-06 09:42:00.373966,1230.0,2022-10-06 09:42:27.731187,0.0741333333333333,2022-10-06 09:43:04.993072,27.74805725543908,2022-10-06 09:43:04.993072,45840.0
2022-10-06 09:42:00.458344,-0.03,2022-10-06 09:42:00.421978,1260.0,2022-10-06 09:42:28.234361,0.0254416666666666,2022-10-06 09:43:14.748284,32.82736467697273,2022-10-06 09:43:14.748284,39810.0
2022-10-06 09:42:00.508269,-0.04,2022-10-06 09:42:00.473814,1280.0,2022-10-06 09:42:28.377187,0.0251833333333333,2022-10-06 09:43:23.001136,30.33794667794785,2022-10-06 09:43:23.001136,42140.0
2022-10-06 09:42:00.564433,-0.04,2022-10-06 09:42:00.526317,1120.0,2022-10-06 09:42:28.526955,0.0253333333333333,,,,
2022-10-06 09:42:00.608177,-0.04,2022-10-06 09:42:00.557399,1070.0,2022-10-06 09:42:29.477458,0.1702416666666666,,,,
2022-10-06 09:42:00.658139,-0.03,2022-10-06 09:42:00.626807,1110.0,2022-10-06 09:42:29.875802,0.0705833333333333,,,,
2022-10-06 09:42:00.708269,-0.03,2022-10-06 09:42:00.676142,1050.0,2022-10-06 09:42:37.717874,0.7738583333333338,,,,
2022-10-06 09:42:00.757896,-0.03,2022-10-06 09:42:00.727295,1080.0,2022-10-06 09:42:37.872063,0.0166833333333333,,,,
2022-10-06 09:42:00.809072,-0.05,2022-10-06 09:42:00.775959,1240.0,2022-10-06 09:42:38.226501,0.0512583333333333,,,,
2022-10-06 09:42:00.855181,-0.04,2022-10-06 09:42:00.824961,1290.0,2022-10-06 09:42:42.570072,0.0450666666666666,,,,
2022-10-06 09:42:00.904602,-0.03,2022-10-06 09:42:00.873727,1120.0,2022-10-06 09:42:45.163786,0.5219749999999999,,,,
2022-10-06 09:42:00.958740,-0.03,2022-10-06 09:42:00.923128,1050.0,2022-10-06 09:42:45.486962,0.0253916666666666,,,,
2022-10-06 09:42:01.004896,-0.03,2022-10-06 09:42:00.956736,1200.0,2022-10-06 09:42:54.048584,0.5060583333333334,,,,
2022-10-06 09:42:01.050556,-0.03,2022-10-06 09:42:01.011893,1220.0,2022-10-06 09:42:54.423765,0.0341166666666666,,,,
2022-10-06 09:42:01.095934,-0.04,2022-10-06 09:42:01.066439,1230.0,2022-10-06 09:43:03.418618,0.7691999999999999,,,,
2022-10-06 09:42:01.141857,-0.03,2022-10-06 09:42:01.111998,1150.0,2022-10-06 09:43:03.616079,0.0254666666666666,,,,
2022-10-06 09:42:01.187075,-0.04,2022-10-06 09:42:01.159012,980.0,2022-10-06 09:43:13.424071,0.3500166666666667,,,,
2022-10-06 09:42:01.232440,-0.04,2022-10-06 09:42:01.203122,1060.0,2022-10-06 09:43:21.148888,0.5461083333333332,,,,
2022-10-06 09:42:01.281947,-0.03,2022-10-06 09:42:01.249530,1190.0,,,,,,
2022-10-06 09:42:01.345636,-0.02,2022-10-06 09:42:01.308583,1130.0,,,,,,
2022-10-06 09:42:01.391842,-0.02,2022-10-06 09:42:01.364685,970.0,,,,,,
2022-10-06 09:42:01.438054,-0.01,2022-10-06 09:42:01.408171,1050.0,,,,,,
2022-10-06 09:42:01.484309,0.06,2022-10-06 09:42:01.455997,1130.0,,,,,,
2022-10-06 09:42:01.529643,0.04,2022-10-06 09:42:01.500251,1100.0,,,,,,
2022-10-06 09:42:01.582561,-0.02,2022-10-06 09:42:01.548799,1100.0,,,,,,
2022-10-06 09:42:01.628914,0.16,2022-10-06 09:42:01.601604,950.0,,,,,,
2022-10-06 09:42:01.677071,0.61,2022-10-06 09:42:01.645858,1000.0,,,,,,
2022-10-06 09:42:01.727815,0.44,2022-10-06 09:42:01.696237,1020.0,,,,,,
2022-10-06 09:42:01.778178,0.5,2022-10-06 09:42:01.744865,990.0,,,,,,
2022-10-06 09:42:01.838408,1.13,2022-10-06 09:42:01.796188,1190.0,,,,,,
2022-10-06 09:42:01.895686,2.16,2022-10-06 09:42:01.836363,1260.0,,,,,,
