Flow Timestamps,Flow (L/min),CO2 Timestamps,CO2% (ppm),Volume Exhaled Timestamps,Volume Exhaled (L),VCO2/BV Timestamps,Vol CO2 / Vol Breath,CO2 Peak timestamps,CO2 Peak (ppm)
2022-11-17 10:03:35.140824,0.01,2022-11-17 10:03:35.119834,1480.0,2022-11-17 10:03:41.482926,1.9269916666666669,2022-11-17 10:03:42.249220,17.15617454831558,2022-11-17 10:03:42.250253,68960.0
2022-11-17 10:03:35.191124,0.01,2022-11-17 10:03:35.167833,1450.0,2022-11-17 10:03:47.783925,2.508141666666668,2022-11-17 10:03:48.426950,16.96286768695389,2022-11-17 10:03:48.426950,69000.0
2022-11-17 10:03:35.240846,0.01,2022-11-17 10:03:35.215641,1350.0,2022-11-17 10:03:53.527700,2.0998166666666678,2022-11-17 10:03:54.471188,16.983215325012807,2022-11-17 10:03:54.472192,69430.0
2022-11-17 10:03:35.290469,0.03,2022-11-17 10:03:35.263587,1290.0,2022-11-17 10:03:59.622141,2.3938916666666668,2022-11-17 10:04:00.434323,16.87381900155874,2022-11-17 10:04:00.435393,68750.0
2022-11-17 10:03:35.340580,0.03,2022-11-17 10:03:35.311384,1390.0,2022-11-17 10:04:05.858034,2.5493250000000005,2022-11-17 10:04:06.354101,17.622303421613317,2022-11-17 10:04:06.354101,66750.0
2022-11-17 10:03:35.391648,0.01,2022-11-17 10:03:35.359564,1450.0,2022-11-17 10:04:12.228523,2.5113499999999997,2022-11-17 10:04:12.846912,17.392268208845685,2022-11-17 10:04:12.846912,67060.0
2022-11-17 10:03:35.437786,0.11,2022-11-17 10:03:35.408987,1280.0,2022-11-17 10:04:18.297166,2.299558333333333,2022-11-17 10:04:18.988679,17.450403887742592,2022-11-17 10:04:18.989684,65920.0
2022-11-17 10:03:35.491520,0.51,2022-11-17 10:03:35.456747,1320.0,2022-11-17 10:04:24.567354,2.2564083333333342,2022-11-17 10:04:25.273726,19.28953360366484,2022-11-17 10:04:25.274731,60790.0
2022-11-17 10:03:35.541775,0.62,2022-11-17 10:03:35.509812,1390.0,2022-11-17 10:04:30.753949,2.170916666666667,2022-11-17 10:04:31.223619,18.567435059909982,2022-11-17 10:04:31.224579,62620.0
2022-11-17 10:03:35.593670,0.54,2022-11-17 10:03:35.559716,1440.0,2022-11-17 10:04:36.321341,2.0841916666666678,2022-11-17 10:04:36.773134,19.289795765927053,2022-11-17 10:04:36.773134,60220.0
2022-11-17 10:03:35.643407,0.56,2022-11-17 10:03:35.610717,1530.0,,,,,,
2022-11-17 10:03:35.694168,0.62,2022-11-17 10:03:35.657709,1530.0,,,,,,
2022-11-17 10:03:35.744304,0.82,2022-11-17 10:03:35.711215,1570.0,,,,,,
2022-11-17 10:03:35.793583,0.41,2022-11-17 10:03:35.765965,1490.0,,,,,,
2022-11-17 10:03:35.843538,0.02,2022-11-17 10:03:35.811708,1510.0,,,,,,
2022-11-17 10:03:35.895037,0.17,2022-11-17 10:03:35.861411,1650.0,,,,,,
2022-11-17 10:03:35.940623,0.11,2022-11-17 10:03:35.912815,1430.0,,,,,,
2022-11-17 10:03:35.986014,0.05,2022-11-17 10:03:35.957570,1350.0,,,,,,
