Flow Timestamps,Flow (L/min),CO2 Timestamps,CO2% (ppm),Volume Exhaled Timestamps,Volume Exhaled (L),VCO2/BV Timestamps,Vol CO2 / Vol Breath,CO2 Peak timestamps,CO2 Peak (ppm)
2022-12-05 09:02:29.570523,-0.08,2022-12-05 09:02:29.562488,3860.0,2022-12-05 09:02:47.759241,0.4795083333333333,2022-12-05 09:02:51.377819,32.55219333928059,2022-12-05 09:02:51.378143,38320.0
2022-12-05 09:02:29.624667,-0.05,2022-12-05 09:02:29.639692,3840.0,2022-12-05 09:02:48.234653,0.0884583333333333,2022-12-05 09:03:01.201755,30.51508539096941,2022-12-05 09:03:01.202474,39860.0
2022-12-05 09:02:29.670544,-0.04,2022-12-05 09:02:29.684411,3790.0,2022-12-05 09:02:49.456290,0.2853583333333332,2022-12-05 09:03:11.514527,29.910100708107464,2022-12-05 09:03:11.514527,40490.0
2022-12-05 09:02:29.716737,-0.06,2022-12-05 09:02:29.733449,3750.0,2022-12-05 09:02:55.558708,0.0171,2022-12-05 09:03:21.380490,29.33590644525864,2022-12-05 09:03:21.381492,41910.0
2022-12-05 09:02:29.761806,-0.06,2022-12-05 09:02:29.778659,3910.0,2022-12-05 09:02:57.875340,0.5038250000000001,2022-12-05 09:03:31.009574,29.3915499518244,2022-12-05 09:03:31.010583,41750.0
2022-12-05 09:02:29.807611,-0.07,2022-12-05 09:02:29.824516,3880.0,2022-12-05 09:02:58.166297,0.054925,2022-12-05 09:03:41.323914,27.66327482610323,2022-12-05 09:03:41.324917,43690.0
2022-12-05 09:02:29.856588,-0.06,2022-12-05 09:02:29.870690,3780.0,2022-12-05 09:02:59.138138,0.20085,2022-12-05 09:03:50.216452,27.27894151249308,2022-12-05 09:03:50.216452,44850.0
2022-12-05 09:02:29.907079,-0.06,2022-12-05 09:02:29.924610,3780.0,2022-12-05 09:03:09.422026,0.7956083333333331,2022-12-05 09:04:00.929184,24.94070322060334,2022-12-05 09:04:00.930242,46060.0
2022-12-05 09:02:29.956849,-0.06,2022-12-05 09:02:29.972276,3910.0,2022-12-05 09:03:17.547511,0.4579416666666667,2022-12-05 09:04:09.951906,25.711162898721746,2022-12-05 09:04:09.951906,46680.0
2022-12-05 09:02:30.008538,-0.06,2022-12-05 09:02:30.023243,3910.0,2022-12-05 09:03:18.095948,0.0916416666666666,2022-12-05 09:04:21.606314,25.77402932973652,2022-12-05 09:04:21.606314,45780.0
2022-12-05 09:02:30.069678,-0.04,2022-12-05 09:02:30.058734,3770.0,2022-12-05 09:03:19.120750,0.2085083333333333,,,,
2022-12-05 09:02:30.115419,-0.03,2022-12-05 09:02:30.106480,3560.0,2022-12-05 09:03:28.742772,0.6240500000000001,,,,
2022-12-05 09:02:30.160617,-0.06,2022-12-05 09:02:30.154619,3450.0,2022-12-05 09:03:29.100072,0.0599583333333333,,,,
2022-12-05 09:02:30.209444,-0.08,2022-12-05 09:02:30.202442,3590.0,2022-12-05 09:03:29.188212,0.0186166666666666,,,,
2022-12-05 09:02:30.256481,-0.1,2022-12-05 09:02:30.250478,3590.0,2022-12-05 09:03:29.372154,0.0250833333333333,,,,
2022-12-05 09:02:30.305586,-0.09,2022-12-05 09:02:30.298412,3760.0,2022-12-05 09:03:39.021649,0.8272666666666665,,,,
2022-12-05 09:02:30.355552,-0.08,2022-12-05 09:02:30.371420,3850.0,2022-12-05 09:03:48.739301,1.0484999999999998,,,,
2022-12-05 09:02:30.428015,-0.07,2022-12-05 09:02:30.410906,3800.0,2022-12-05 09:03:59.036919,1.322908333333334,,,,
2022-12-05 09:02:30.477787,-0.08,2022-12-05 09:02:30.458733,3690.0,2022-12-05 09:04:08.234984,1.1432,,,,
2022-12-05 09:02:30.527940,-0.06,2022-12-05 09:02:30.506359,3780.0,2022-12-05 09:04:15.283223,0.0173166666666666,,,,
2022-12-05 09:02:30.573321,-0.06,2022-12-05 09:02:30.554329,3770.0,2022-12-05 09:04:18.912828,1.109325,,,,
2022-12-05 09:02:30.626112,-0.05,2022-12-05 09:02:30.602002,3760.0,,,,,,
2022-12-05 09:02:30.679378,-0.05,2022-12-05 09:02:30.650354,3730.0,,,,,,
2022-12-05 09:02:30.729558,-0.07,2022-12-05 09:02:30.698144,3710.0,,,,,,
2022-12-05 09:02:30.779569,-0.07,2022-12-05 09:02:30.749333,3800.0,,,,,,
2022-12-05 09:02:30.830055,-0.06,2022-12-05 09:02:30.795984,3880.0,,,,,,
2022-12-05 09:02:30.878256,-0.07,2022-12-05 09:02:30.847051,3790.0,,,,,,
2022-12-05 09:02:30.924093,-0.07,2022-12-05 09:02:30.901253,3730.0,,,,,,
2022-12-05 09:02:30.969279,-0.06,2022-12-05 09:02:30.943930,3780.0,,,,,,
2022-12-05 09:02:31.014566,-0.06,2022-12-05 09:02:30.986470,3650.0,,,,,,
2022-12-05 09:02:31.069569,-0.06,2022-12-05 09:02:31.050575,3600.0,,,,,,
2022-12-05 09:02:31.118567,-0.06,2022-12-05 09:02:31.097834,3530.0,,,,,,
2022-12-05 09:02:31.172636,-0.06,2022-12-05 09:02:31.146174,3610.0,,,,,,
2022-12-05 09:02:31.222916,-0.06,2022-12-05 09:02:31.194092,3560.0,,,,,,
2022-12-05 09:02:31.268026,-0.06,2022-12-05 09:02:31.242008,3420.0,,,,,,
2022-12-05 09:02:31.313236,-0.07,2022-12-05 09:02:31.289412,3660.0,,,,,,
2022-12-05 09:02:31.358370,-0.07,2022-12-05 09:02:31.338031,3580.0,,,,,,
2022-12-05 09:02:31.406567,-0.08,2022-12-05 09:02:31.385988,3620.0,,,,,,
2022-12-05 09:02:31.480844,-0.07,2022-12-05 09:02:31.434230,3690.0,,,,,,
2022-12-05 09:02:31.528027,-0.07,2022-12-05 09:02:31.484928,3560.0,,,,,,
2022-12-05 09:02:31.573202,-0.05,2022-12-05 09:02:31.543034,3600.0,,,,,,
2022-12-05 09:02:31.619568,-0.06,2022-12-05 09:02:31.590205,3680.0,,,,,,
2022-12-05 09:02:31.672918,-0.06,2022-12-05 09:02:31.636697,3660.0,,,,,,
2022-12-05 09:02:31.722715,-0.07,2022-12-05 09:02:31.691819,3540.0,,,,,,
2022-12-05 09:02:31.772997,-0.07,2022-12-05 09:02:31.743236,3800.0,,,,,,
2022-12-05 09:02:31.823022,-0.05,2022-12-05 09:02:31.789832,3850.0,,,,,,
2022-12-05 09:02:31.872968,-0.08,2022-12-05 09:02:31.838230,3650.0,,,,,,
2022-12-05 09:02:31.923310,-0.11,2022-12-05 09:02:31.890531,3620.0,,,,,,
2022-12-05 09:02:31.968929,-0.1,2022-12-05 09:02:31.941439,3530.0,,,,,,
2022-12-05 09:02:32.014684,-0.1,2022-12-05 09:02:31.986320,3330.0,,,,,,
2022-12-05 09:02:32.069297,-0.09,2022-12-05 09:02:32.030694,3440.0,,,,,,
