Flow Timestamps,Flow (L/min),CO2 Timestamps,CO2% (ppm),Volume Exhaled Timestamps,Volume Exhaled (L),VCO2/BV Timestamps,Vol CO2 / Vol Breath,CO2 Peak timestamps,CO2 Peak (ppm)
2022-11-17 08:37:27.381680,-32.75,2022-11-17 08:37:27.305647,860.0,,,,,,
2022-11-17 08:37:27.436280,-32.91,2022-11-17 08:37:27.367658,750.0,,,,,,
2022-11-17 08:37:27.488345,-32.51,2022-11-17 08:37:27.415691,790.0,,,,,,
2022-11-17 08:37:27.537881,-31.73,2022-11-17 08:37:27.464336,810.0,,,,,,
2022-11-17 08:37:27.587883,-32.14,2022-11-17 08:37:27.511926,820.0,,,,,,
2022-11-17 08:37:27.638187,-33.28,2022-11-17 08:37:27.559931,790.0,,,,,,
2022-11-17 08:37:27.688211,-33.4,2022-11-17 08:37:27.608147,810.0,,,,,,
2022-11-17 08:37:27.738148,-32.29,2022-11-17 08:37:27.656199,750.0,,,,,,
2022-11-17 08:37:27.788145,-30.94,2022-11-17 08:37:27.704206,720.0,,,,,,
2022-11-17 08:37:27.840147,-30.17,2022-11-17 08:37:27.753144,690.0,,,,,,
2022-11-17 08:37:27.889190,-29.39,2022-11-17 08:37:27.804220,660.0,,,,,,
2022-11-17 08:37:27.939146,-28.69,2022-11-17 08:37:27.858147,790.0,,,,,,
2022-11-17 08:37:27.991272,-28.14,2022-11-17 08:37:27.905147,810.0,,,,,,
2022-11-17 08:37:28.041190,-27.08,2022-11-17 08:37:27.954160,640.0,,,,,,
2022-11-17 08:37:28.092282,-24.79,2022-11-17 08:37:28.007206,610.0,,,,,,
2022-11-17 08:37:28.146382,-22.72,2022-11-17 08:37:28.060200,680.0,,,,,,
2022-11-17 08:37:28.192310,-20.96,2022-11-17 08:37:28.110309,720.0,,,,,,
2022-11-17 08:37:28.240314,-20.13,2022-11-17 08:37:28.164368,730.0,,,,,,
2022-11-17 08:37:28.293317,-19.5,2022-11-17 08:37:28.210338,640.0,,,,,,
2022-11-17 08:37:28.343184,-16.64,2022-11-17 08:37:28.256309,630.0,,,,,,
2022-11-17 08:37:28.398238,-11.13,2022-11-17 08:37:28.307368,680.0,,,,,,
2022-11-17 08:37:28.450234,-3.86,2022-11-17 08:37:28.350248,810.0,,,,,,
2022-11-17 08:37:28.501279,-1.56,2022-11-17 08:37:28.391241,880.0,,,,,,
2022-11-17 08:37:28.550692,-0.25,2022-11-17 08:37:28.439184,790.0,,,,,,
2022-11-17 08:37:28.600745,2.34,2022-11-17 08:37:28.487186,670.0,,,,,,
2022-11-17 08:37:28.654686,7.7,2022-11-17 08:37:28.535274,700.0,,,,,,
2022-11-17 08:37:28.699755,13.42,2022-11-17 08:37:28.583686,790.0,,,,,,
2022-11-17 08:37:28.749784,16.82,2022-11-17 08:37:28.647689,700.0,,,,,,
2022-11-17 08:37:28.799686,19.8,2022-11-17 08:37:28.694762,750.0,,,,,,
2022-11-17 08:37:28.850685,23.04,2022-11-17 08:37:28.742749,790.0,,,,,,
2022-11-17 08:37:28.897750,28.58,2022-11-17 08:37:28.791687,670.0,,,,,,
2022-11-17 08:37:28.948065,31.89,2022-11-17 08:37:28.839686,660.0,,,,,,
2022-11-17 08:37:28.996782,34.23,2022-11-17 08:37:28.887715,660.0,,,,,,
2022-11-17 08:37:29.049537,34.0,2022-11-17 08:37:28.935029,650.0,,,,,,
2022-11-17 08:37:29.099627,32.92,2022-11-17 08:37:28.982788,780.0,,,,,,
2022-11-17 08:37:29.150606,34.42,2022-11-17 08:37:29.031781,1130.0,,,,,,
2022-11-17 08:37:29.198609,34.76,2022-11-17 08:37:29.079540,1600.0,,,,,,
2022-11-17 08:37:29.245604,35.53,2022-11-17 08:37:29.127609,2660.0,,,,,,
2022-11-17 08:37:29.291396,35.67,2022-11-17 08:37:29.191603,4730.0,,,,,,
2022-11-17 08:37:29.342396,34.4,2022-11-17 08:37:29.239607,7450.0,,,,,,
2022-11-17 08:37:29.391085,34.52,2022-11-17 08:37:29.287397,10720.0,,,,,,
2022-11-17 08:37:29.441128,34.76,2022-11-17 08:37:29.335397,14460.0,,,,,,
2022-11-17 08:37:29.493638,33.9,2022-11-17 08:37:29.383400,17720.0,,,,,,
2022-11-17 08:37:29.543562,33.66,2022-11-17 08:37:29.431070,19780.0,,,,,,
2022-11-17 08:37:29.589564,34.09,2022-11-17 08:37:29.479151,21610.0,,,,,,
2022-11-17 08:37:29.635085,33.01,2022-11-17 08:37:29.526567,24230.0,,,,,,
2022-11-17 08:37:29.681159,31.72,2022-11-17 08:37:29.575562,26250.0,,,,,,
2022-11-17 08:37:29.744131,30.97,2022-11-17 08:37:29.623100,27050.0,,,,,,
2022-11-17 08:37:29.796391,30.61,2022-11-17 08:37:29.671134,27850.0,,,,,,
2022-11-17 08:37:29.847402,30.08,2022-11-17 08:37:29.719110,28840.0,,,,,,
2022-11-17 08:37:29.894553,29.09,2022-11-17 08:37:29.767176,29450.0,,,,,,
2022-11-17 08:37:29.943982,27.12,2022-11-17 08:37:29.815418,30070.0,,,,,,
2022-11-17 08:37:29.993018,26.51,2022-11-17 08:37:29.878409,30880.0,,,,,,
2022-11-17 08:37:30.048033,26.83,2022-11-17 08:37:29.926987,31530.0,,,,,,
2022-11-17 08:37:30.098024,27.17,2022-11-17 08:37:29.974980,32060.0,,,,,,
2022-11-17 08:37:30.148058,27.06,2022-11-17 08:37:30.022982,32450.0,,,,,,
2022-11-17 08:37:30.194043,26.3,2022-11-17 08:37:30.071036,32400.0,,,,,,
2022-11-17 08:37:30.240032,25.63,2022-11-17 08:37:30.118980,33270.0,,,,,,
2022-11-17 08:37:30.290049,24.85,2022-11-17 08:37:30.166985,33430.0,,,,,,
2022-11-17 08:37:30.340141,24.84,2022-11-17 08:37:30.214980,33430.0,,,,,,
2022-11-17 08:37:30.389778,24.75,2022-11-17 08:37:30.263038,33220.0,,,,,,
2022-11-17 08:37:30.439777,24.62,2022-11-17 08:37:30.311138,33260.0,,,,,,
2022-11-17 08:37:30.491860,24.68,2022-11-17 08:37:30.358813,34000.0,,,,,,
2022-11-17 08:37:30.541828,25.1,2022-11-17 08:37:30.406781,34280.0,,,,,,
2022-11-17 08:37:30.594325,25.32,2022-11-17 08:37:30.470849,34160.0,,,,,,
2022-11-17 08:37:30.643333,25.26,2022-11-17 08:37:30.518824,33500.0,,,,,,
2022-11-17 08:37:30.693331,24.93,2022-11-17 08:37:30.566820,34120.0,,,,,,
2022-11-17 08:37:30.743341,24.96,2022-11-17 08:37:30.614398,34900.0,,,,,,
2022-11-17 08:37:30.794331,24.66,2022-11-17 08:37:30.662331,34810.0,,,,,,
2022-11-17 08:37:30.845333,24.48,2022-11-17 08:37:30.711331,35020.0,,,,,,
2022-11-17 08:37:30.894346,24.01,2022-11-17 08:37:30.760358,34890.0,,,,,,
2022-11-17 08:37:30.944329,23.44,2022-11-17 08:37:30.813331,34850.0,,,,,,
2022-11-17 08:37:30.996332,23.27,2022-11-17 08:37:30.860336,35890.0,,,,,,
2022-11-17 08:37:31.046407,22.34,2022-11-17 08:37:30.911328,36440.0,,,,,,
2022-11-17 08:37:31.100292,22.31,2022-11-17 08:37:30.963330,36050.0,,,,,,
2022-11-17 08:37:31.152354,23.17,2022-11-17 08:37:31.011409,36300.0,,,,,,
2022-11-17 08:37:31.195290,23.76,2022-11-17 08:37:31.047328,36350.0,,,,,,
2022-11-17 08:37:31.238308,22.31,2022-11-17 08:37:31.095398,35500.0,,,,,,
2022-11-17 08:37:31.287340,22.13,2022-11-17 08:37:31.142290,36010.0,,,,,,
2022-11-17 08:37:31.338951,22.2,2022-11-17 08:37:31.190371,36770.0,,,,,,
2022-11-17 08:37:31.385898,21.65,2022-11-17 08:37:31.244298,36560.0,,,,,,
2022-11-17 08:37:31.436895,20.82,2022-11-17 08:37:31.308351,36770.0,,,,,,
2022-11-17 08:37:31.488950,20.69,2022-11-17 08:37:31.353894,36930.0,,,,,,
2022-11-17 08:37:31.539967,21.25,2022-11-17 08:37:31.400893,36510.0,,,,,,
2022-11-17 08:37:31.596481,21.42,2022-11-17 08:37:31.452894,36380.0,,,,,,
2022-11-17 08:37:31.640433,20.72,2022-11-17 08:37:31.503968,36590.0,,,,,,
2022-11-17 08:37:31.684542,19.61,2022-11-17 08:37:31.556896,36800.0,,,,,,
2022-11-17 08:37:31.741577,19.79,2022-11-17 08:37:31.590621,37850.0,,,,,,
2022-11-17 08:37:31.793665,19.78,2022-11-17 08:37:31.638465,38110.0,,,,,,
2022-11-17 08:37:31.844011,18.84,2022-11-17 08:37:31.701538,37490.0,,,,,,
2022-11-17 08:37:31.893023,18.42,2022-11-17 08:37:31.734602,37140.0,,,,,,
2022-11-17 08:37:31.944874,17.65,2022-11-17 08:37:31.782589,36500.0,,,,,,
2022-11-17 08:37:31.998875,16.77,2022-11-17 08:37:31.830026,36670.0,,,,,,
2022-11-17 08:37:32.045873,16.05,2022-11-17 08:37:31.899016,37180.0,,,,,,
2022-11-17 08:37:32.094874,14.66,2022-11-17 08:37:31.942003,37180.0,,,,,,
2022-11-17 08:37:32.144936,12.56,2022-11-17 08:37:31.989874,37310.0,,,,,,
2022-11-17 08:37:32.190925,10.35,2022-11-17 08:37:32.037872,37480.0,,,,,,
2022-11-17 08:37:32.238874,7.44,2022-11-17 08:37:32.085877,37390.0,,,,,,
2022-11-17 08:37:32.288876,0.02,2022-11-17 08:37:32.133875,37740.0,,,,,,
2022-11-17 08:37:32.337954,-8.34,2022-11-17 08:37:32.181949,37820.0,,,,,,
2022-11-17 08:37:32.384879,-12.88,2022-11-17 08:37:32.229950,37780.0,,,,,,
2022-11-17 08:37:32.434936,-18.17,2022-11-17 08:37:32.277879,38350.0,,,,,,
2022-11-17 08:37:32.487942,-25.01,2022-11-17 08:37:32.325876,37780.0,,,,,,
2022-11-17 08:37:32.533922,-28.9,2022-11-17 08:37:32.373875,36950.0,,,,,,
2022-11-17 08:37:32.579938,-31.27,2022-11-17 08:37:32.421874,36950.0,,,,,,
2022-11-17 08:37:32.625938,-33.33,2022-11-17 08:37:32.469874,36950.0,,,,,,
2022-11-17 08:37:32.671944,-34.48,2022-11-17 08:37:32.517875,36440.0,,,,,,
2022-11-17 08:37:32.739951,-35.68,2022-11-17 08:37:32.584996,35420.0,,,,,,
2022-11-17 08:37:32.791943,-35.95,2022-11-17 08:37:32.641938,34590.0,,,,,,
2022-11-17 08:37:32.842543,-35.49,2022-11-17 08:37:32.686938,31610.0,,,,,,
2022-11-17 08:37:32.888575,-36.28,2022-11-17 08:37:32.725941,27290.0,,,,,,
2022-11-17 08:37:32.934585,-36.45,2022-11-17 08:37:32.773959,23310.0,,,,,,
2022-11-17 08:37:32.984582,-36.36,2022-11-17 08:37:32.821944,19800.0,,,,,,
2022-11-17 08:37:33.034538,-35.38,2022-11-17 08:37:32.869537,16760.0,,,,,,
2022-11-17 08:37:33.084542,-34.85,2022-11-17 08:37:32.917539,14080.0,,,,,,
2022-11-17 08:37:33.135410,-34.46,2022-11-17 08:37:32.965539,11660.0,,,,,,
2022-11-17 08:37:33.184489,-34.14,2022-11-17 08:37:33.013539,9790.0,,,,,,
2022-11-17 08:37:33.234453,-33.82,2022-11-17 08:37:33.061547,8210.0,,,,,,
2022-11-17 08:37:33.285407,-33.04,2022-11-17 08:37:33.109427,6960.0,,,,,,
2022-11-17 08:37:33.335670,-32.23,2022-11-17 08:37:33.173405,6060.0,,,,,,
2022-11-17 08:37:33.382694,-31.48,2022-11-17 08:37:33.205405,5280.0,,,,,,
2022-11-17 08:37:33.431635,-30.76,2022-11-17 08:37:33.269406,4690.0,,,,,,
2022-11-17 08:37:33.484626,-30.38,2022-11-17 08:37:33.317409,4140.0,,,,,,
2022-11-17 08:37:33.534626,-29.68,2022-11-17 08:37:33.365626,3780.0,,,,,,
2022-11-17 08:37:33.583625,-28.58,2022-11-17 08:37:33.413629,3670.0,,,,,,
2022-11-17 08:37:33.634471,-28.12,2022-11-17 08:37:33.461628,3470.0,,,,,,
2022-11-17 08:37:33.684469,-27.42,2022-11-17 08:37:33.508629,3120.0,,,,,,
2022-11-17 08:37:33.734471,-26.91,2022-11-17 08:37:33.556628,2920.0,,,,,,
2022-11-17 08:37:33.783526,-25.89,2022-11-17 08:37:33.605470,2910.0,,,,,,
2022-11-17 08:37:33.834683,-24.39,2022-11-17 08:37:33.653471,2840.0,,,,,,
2022-11-17 08:37:33.937692,-22.88,2022-11-17 08:37:33.701472,2570.0,,,,,,
2022-11-17 08:37:33.953695,-22.15,2022-11-17 08:37:33.750480,2480.0,,,,,,
2022-11-17 08:37:33.983221,-21.51,2022-11-17 08:37:33.800506,2510.0,,,,,,
2022-11-17 08:37:34.033222,-21.53,2022-11-17 08:37:33.935647,2350.0,,,,,,
2022-11-17 08:37:34.083154,-20.59,2022-11-17 08:37:33.938672,2240.0,,,,,,
2022-11-17 08:37:34.133566,-18.4,2022-11-17 08:37:33.954686,2310.0,,,,,,
2022-11-17 08:37:34.183567,-17.73,2022-11-17 08:37:34.005195,2410.0,,,,,,
2022-11-17 08:37:34.233568,-18.56,2022-11-17 08:37:34.053159,2540.0,,,,,,
2022-11-17 08:37:34.283422,-18.73,2022-11-17 08:37:34.100572,2610.0,,,,,,
2022-11-17 08:37:34.335464,-18.15,2022-11-17 08:37:34.151570,2570.0,,,,,,
2022-11-17 08:37:34.386423,-16.88,2022-11-17 08:37:34.203571,2490.0,,,,,,
2022-11-17 08:37:34.436426,-15.96,2022-11-17 08:37:34.249484,2450.0,,,,,,
2022-11-17 08:37:34.489483,-16.0,2022-11-17 08:37:34.298492,2610.0,,,,,,
2022-11-17 08:37:34.538475,-15.35,2022-11-17 08:37:34.351502,2550.0,,,,,,
2022-11-17 08:37:34.588513,-14.36,2022-11-17 08:37:34.398491,2350.0,,,,,,
2022-11-17 08:37:34.639345,-12.94,2022-11-17 08:37:34.441428,2400.0,,,,,,
2022-11-17 08:37:34.689417,-12.34,2022-11-17 08:37:34.484427,2510.0,,,,,,
2022-11-17 08:37:34.738397,-12.43,2022-11-17 08:37:34.532459,2480.0,,,,,,
2022-11-17 08:37:34.791337,-12.75,2022-11-17 08:37:34.580501,2330.0,,,,,,
2022-11-17 08:37:34.844336,-12.61,2022-11-17 08:37:34.629337,2340.0,,,,,,
2022-11-17 08:37:34.890336,-12.57,2022-11-17 08:37:34.705336,2470.0,,,,,,
2022-11-17 08:37:34.939557,-12.07,2022-11-17 08:37:34.746399,2540.0,,,,,,
2022-11-17 08:37:34.988566,-11.21,2022-11-17 08:37:34.788377,2420.0,,,,,,
2022-11-17 08:37:35.041563,-10.51,2022-11-17 08:37:34.836375,2300.0,,,,,,
2022-11-17 08:37:35.091488,-10.97,2022-11-17 08:37:34.884395,2480.0,,,,,,
2022-11-17 08:37:35.141087,-12.35,2022-11-17 08:37:34.932559,2600.0,,,,,,
2022-11-17 08:37:35.191057,-11.58,2022-11-17 08:37:34.980576,2570.0,,,,,,
2022-11-17 08:37:35.237104,-10.21,2022-11-17 08:37:35.028562,2500.0,,,,,,
2022-11-17 08:37:35.283126,-10.58,2022-11-17 08:37:35.077034,2460.0,,,,,,
2022-11-17 08:37:35.337045,-11.64,2022-11-17 08:37:35.125012,2610.0,,,,,,
2022-11-17 08:37:35.386046,-11.18,2022-11-17 08:37:35.172071,2680.0,,,,,,
2022-11-17 08:37:35.434053,-9.25,2022-11-17 08:37:35.221059,2550.0,,,,,,
2022-11-17 08:37:35.483626,-8.67,2022-11-17 08:37:35.269075,2620.0,,,,,,
2022-11-17 08:37:35.533675,-9.27,2022-11-17 08:37:35.332046,2550.0,,,,,,
2022-11-17 08:37:35.587563,-10.44,2022-11-17 08:37:35.380050,2560.0,,,,,,
2022-11-17 08:37:35.636784,-9.17,2022-11-17 08:37:35.428048,2680.0,,,,,,
2022-11-17 08:37:35.686784,-10.04,2022-11-17 08:37:35.475997,2550.0,,,,,,
2022-11-17 08:37:35.735789,-11.46,2022-11-17 08:37:35.524591,2690.0,,,,,,
2022-11-17 08:37:35.785841,-11.87,2022-11-17 08:37:35.572553,2950.0,,,,,,
2022-11-17 08:37:35.838162,-11.37,2022-11-17 08:37:35.619788,2850.0,,,,,,
2022-11-17 08:37:35.883723,-12.53,2022-11-17 08:37:35.667789,2590.0,,,,,,
2022-11-17 08:37:35.929739,-13.01,2022-11-17 08:37:35.715788,2620.0,,,,,,
2022-11-17 08:37:35.978734,-12.54,2022-11-17 08:37:35.763788,2710.0,,,,,,
2022-11-17 08:37:36.030751,-11.37,2022-11-17 08:37:35.812610,2840.0,,,,,,
2022-11-17 08:37:36.081099,-10.98,2022-11-17 08:37:35.860189,2820.0,,,,,,
2022-11-17 08:37:36.131172,-10.81,2022-11-17 08:37:35.907737,2660.0,,,,,,
2022-11-17 08:37:36.181161,-10.44,2022-11-17 08:37:35.956743,2700.0,,,,,,
2022-11-17 08:37:36.233983,-9.14,2022-11-17 08:37:36.019732,2870.0,,,,,,
2022-11-17 08:37:36.283052,-8.66,2022-11-17 08:37:36.067707,3130.0,,,,,,
2022-11-17 08:37:36.331044,-9.57,2022-11-17 08:37:36.116100,2880.0,,,,,,
2022-11-17 08:37:36.378987,-10.74,2022-11-17 08:37:36.164125,2770.0,,,,,,
2022-11-17 08:37:36.429986,-10.04,2022-11-17 08:37:36.211797,2960.0,,,,,,
2022-11-17 08:37:36.486422,-8.59,2022-11-17 08:37:36.260080,2860.0,,,,,,
2022-11-17 08:37:36.536319,-7.74,2022-11-17 08:37:36.307987,2860.0,,,,,,
2022-11-17 08:37:36.586319,-6.03,2022-11-17 08:37:36.355981,2830.0,,,,,,
2022-11-17 08:37:36.635506,-5.94,2022-11-17 08:37:36.403995,2870.0,,,,,,
