Flow Timestamps,Flow (L/min),CO2 Timestamps,CO2% (ppm),Volume Exhaled Timestamps,Volume Exhaled (L),VCO2/BV Timestamps,Vol CO2 / Vol Breath,CO2 Peak timestamps,CO2 Peak (ppm)
2022-10-20 08:52:13.638722,-0.11,2022-10-20 08:52:13.623656,3820.0,2022-10-20 08:52:22.680045,0.0167333333333333,2022-10-20 08:52:28.666445,32.13002846252567,2022-10-20 08:52:28.667448,40220.0
2022-10-20 08:52:13.684249,-0.1,2022-10-20 08:52:13.672021,3710.0,2022-10-20 08:52:23.363572,0.1257833333333333,2022-10-20 08:52:36.842983,32.39935238067457,2022-10-20 08:52:36.842983,37870.0
2022-10-20 08:52:13.733813,-0.1,2022-10-20 08:52:13.720356,3840.0,2022-10-20 08:52:23.973075,0.037425,2022-10-20 08:52:49.427497,30.98057939600654,2022-10-20 08:52:49.427497,42250.0
2022-10-20 08:52:13.787702,-0.1,2022-10-20 08:52:13.768042,3980.0,2022-10-20 08:52:24.273597,0.046125,2022-10-20 08:52:59.293559,28.09204708066779,2022-10-20 08:52:59.294579,44830.0
2022-10-20 08:52:13.837807,-0.1,2022-10-20 08:52:13.815663,4020.0,2022-10-20 08:52:24.729227,0.0426666666666666,2022-10-20 08:53:10.438933,28.0202909969174,2022-10-20 08:53:10.439939,45060.0
2022-10-20 08:52:13.883938,-0.09,2022-10-20 08:52:13.863987,3830.0,2022-10-20 08:52:27.124129,0.4784666666666666,2022-10-20 08:53:22.032296,28.151362109919383,2022-10-20 08:53:22.033299,44660.0
2022-10-20 08:52:13.933699,-0.09,2022-10-20 08:52:13.912217,3860.0,2022-10-20 08:52:32.020919,0.038775,2022-10-20 08:53:32.207553,27.243666483725622,2022-10-20 08:53:32.208553,45760.0
2022-10-20 08:52:13.984256,-0.08,2022-10-20 08:52:13.959974,3960.0,2022-10-20 08:52:35.214371,0.5479333333333337,2022-10-20 08:53:43.588220,25.31909201645828,2022-10-20 08:53:43.588220,46500.0
2022-10-20 08:52:14.033969,-0.09,2022-10-20 08:52:14.008254,3910.0,2022-10-20 08:52:42.111639,0.0295166666666666,2022-10-20 08:53:54.756184,25.23339389285705,2022-10-20 08:53:54.756184,46460.0
2022-10-20 08:52:14.085198,-0.1,2022-10-20 08:52:14.055989,3930.0,2022-10-20 08:52:42.365924,0.0257,2022-10-20 08:54:04.807508,25.966511984623533,2022-10-20 08:54:04.807508,44790.0
2022-10-20 08:52:14.130758,-0.11,2022-10-20 08:52:14.119814,3810.0,2022-10-20 08:52:44.069143,0.3147583333333334,,,,
2022-10-20 08:52:14.177257,-0.11,2022-10-20 08:52:14.167411,3720.0,2022-10-20 08:52:45.365031,0.1995166666666666,,,,
2022-10-20 08:52:14.227831,-0.12,2022-10-20 08:52:14.215784,3890.0,2022-10-20 08:52:46.504125,0.1933666666666667,,,,
2022-10-20 08:52:14.281222,-0.11,2022-10-20 08:52:14.264319,3860.0,2022-10-20 08:52:56.262287,0.7664166666666664,,,,
2022-10-20 08:52:14.327996,-0.1,2022-10-20 08:52:14.311688,3790.0,2022-10-20 08:52:57.814297,0.1285333333333333,,,,
2022-10-20 08:52:14.386572,-0.1,2022-10-20 08:52:14.359619,3910.0,2022-10-20 08:52:57.905859,0.0168166666666666,,,,
