Flow Timestamps,Flow (L/min),CO2 Timestamps,CO2% (ppm),Volume Exhaled Timestamps,Volume Exhaled (L),VCO2/BV Timestamps,Vol CO2 / Vol Breath,CO2 Peak timestamps,CO2 Peak (ppm)
2022-10-20 09:29:36.372353,-0.03,2022-10-20 09:29:36.398287,840.0,2022-10-20 09:29:38.615845,0.0695416666666666,2022-10-20 09:29:48.071501,20.54378736838457,2022-10-20 09:29:48.072505,62110.0
2022-10-20 09:29:36.418454,-0.05,2022-10-20 09:29:36.445454,890.0,2022-10-20 09:29:47.130498,1.246066666666666,2022-10-20 09:29:57.361431,18.22993730868111,2022-10-20 09:29:57.362675,65060.0
2022-10-20 09:29:36.465456,-0.09,2022-10-20 09:29:36.493458,920.0,2022-10-20 09:29:55.951090,1.4221916666666667,2022-10-20 09:30:07.420155,17.926678917993872,2022-10-20 09:30:07.420976,63870.0
2022-10-20 09:29:36.515461,-0.09,2022-10-20 09:29:36.542216,940.0,2022-10-20 09:29:56.449166,0.0831583333333333,2022-10-20 09:30:17.734319,18.37871443494583,2022-10-20 09:30:17.734652,62220.0
2022-10-20 09:29:36.565216,-0.06,2022-10-20 09:29:36.589311,960.0,2022-10-20 09:29:56.945110,0.0460333333333333,2022-10-20 09:30:28.672123,19.2827983879836,2022-10-20 09:30:28.672123,59260.0
2022-10-20 09:29:36.615456,-0.03,2022-10-20 09:29:36.637453,880.0,2022-10-20 09:30:01.951235,0.0270916666666666,2022-10-20 09:30:40.364947,19.38134457105659,2022-10-20 09:30:40.364947,58700.0
2022-10-20 09:29:36.665461,-0.01,2022-10-20 09:29:36.687452,760.0,2022-10-20 09:30:06.142464,1.568416666666666,2022-10-20 09:30:51.506191,20.811839552721327,2022-10-20 09:30:51.507138,54110.0
2022-10-20 09:29:36.712776,0.01,2022-10-20 09:29:36.733780,730.0,2022-10-20 09:30:06.892264,0.1477249999999999,2022-10-20 09:31:03.243328,20.347198835645152,2022-10-20 09:31:03.243328,56160.0
2022-10-20 09:29:36.762678,-0.01,2022-10-20 09:29:36.781678,820.0,2022-10-20 09:30:06.988265,0.0176166666666666,2022-10-20 09:31:13.284943,20.60080181815542,2022-10-20 09:31:13.285714,54270.0
2022-10-20 09:29:36.812688,-0.01,2022-10-20 09:29:36.832676,840.0,2022-10-20 09:30:11.283429,0.0389416666666666,2022-10-20 09:31:22.194062,21.064918868077918,2022-10-20 09:31:22.194656,53750.0
2022-10-20 09:29:36.887859,0.75,2022-10-20 09:29:36.877860,910.0,2022-10-20 09:30:16.127469,1.9961083333333327,,,,
2022-10-20 09:29:36.937978,1.38,2022-10-20 09:29:36.925858,980.0,2022-10-20 09:30:16.431784,0.01715,,,,
2022-10-20 09:29:36.987325,0.98,2022-10-20 09:29:36.992736,950.0,2022-10-20 09:30:22.075728,0.0296916666666666,,,,
