Flow Timestamps,Flow (L/min),CO2 Timestamps,CO2% (ppm),Volume Exhaled Timestamps,Volume Exhaled (L),VCO2/BV Timestamps,Vol CO2 / Vol Breath,CO2 Peak timestamps,CO2 Peak (ppm)
2022-10-27 09:14:22.519347,0.11,2022-10-27 09:14:22.496895,880.0,2022-10-27 09:14:29.829247,0.0199333333333333,2022-10-27 09:14:35.676724,18.17134163121349,2022-10-27 09:14:35.677684,63220.0
2022-10-27 09:14:22.572853,0.17,2022-10-27 09:14:22.545125,940.0,2022-10-27 09:14:34.647474,2.0578583333333333,2022-10-27 09:14:46.404214,19.11862119115274,2022-10-27 09:14:46.405185,59290.0
2022-10-27 09:14:22.622299,0.02,2022-10-27 09:14:22.593347,820.0,2022-10-27 09:14:43.757556,1.7355333333333334,2022-10-27 09:14:55.945913,19.25735482081048,2022-10-27 09:14:55.945913,59560.0
2022-10-27 09:14:22.668654,-0.04,2022-10-27 09:14:22.643181,690.0,2022-10-27 09:14:54.426370,2.0952333333333346,2022-10-27 09:15:06.090002,20.4669374828437,2022-10-27 09:15:06.091089,55750.0
2022-10-27 09:14:22.713688,-0.05,2022-10-27 09:14:22.688918,730.0,2022-10-27 09:14:59.708384,0.025725,2022-10-27 09:15:16.597171,21.16946639275394,2022-10-27 09:15:16.597171,53910.0
2022-10-27 09:14:22.759820,-0.05,2022-10-27 09:14:22.736656,830.0,2022-10-27 09:15:03.855368,2.236474999999999,2022-10-27 09:15:27.299642,21.988260878041896,2022-10-27 09:15:27.300574,52550.0
2022-10-27 09:14:22.805853,-0.04,2022-10-27 09:14:22.784690,970.0,2022-10-27 09:15:10.015404,0.0173833333333333,2022-10-27 09:15:38.056826,22.59275610408248,2022-10-27 09:15:38.057833,50150.0
2022-10-27 09:14:22.855037,-0.02,2022-10-27 09:14:22.848547,970.0,2022-10-27 09:15:14.120799,2.118883333333333,2022-10-27 09:15:47.684098,24.105065851280152,2022-10-27 09:15:47.684098,47980.0
2022-10-27 09:14:22.902134,0.02,2022-10-27 09:14:22.896186,920.0,2022-10-27 09:15:20.732905,0.0252166666666666,2022-10-27 09:15:58.057600,24.16899743351355,2022-10-27 09:15:58.057600,46890.0
2022-10-27 09:14:22.944500,0.0,2022-10-27 09:14:22.950503,910.0,2022-10-27 09:15:25.053869,2.3782749999999995,,,,
2022-10-27 09:14:23.010731,-0.02,2022-10-27 09:14:22.992916,920.0,2022-10-27 09:15:35.391727,2.5196833333333344,,,,
2022-10-27 09:14:23.055984,-0.03,2022-10-27 09:14:23.040803,850.0,2022-10-27 09:15:45.779676,2.5118416666666654,,,,
2022-10-27 09:14:23.101549,-0.03,2022-10-27 09:14:23.088338,960.0,2022-10-27 09:15:52.141775,0.0381666666666666,,,,
2022-10-27 09:14:23.147980,-0.03,2022-10-27 09:14:23.136557,1030.0,2022-10-27 09:15:52.394212,0.0181166666666666,,,,
2022-10-27 09:14:23.221061,-0.01,2022-10-27 09:14:23.185062,930.0,2022-10-27 09:15:56.237155,2.2728333333333346,,,,
2022-10-27 09:14:23.270920,-0.01,2022-10-27 09:14:23.244967,830.0,,,,,,
2022-10-27 09:14:23.316143,-0.04,2022-10-27 09:14:23.286920,880.0,,,,,,
2022-10-27 09:14:23.361729,-0.04,2022-10-27 09:14:23.339152,900.0,,,,,,
2022-10-27 09:14:23.407073,-0.03,2022-10-27 09:14:23.382807,760.0,,,,,,
2022-10-27 09:14:23.460156,-0.03,2022-10-27 09:14:23.428062,840.0,,,,,,
2022-10-27 09:14:23.505367,-0.03,2022-10-27 09:14:23.483321,900.0,,,,,,
2022-10-27 09:14:23.551860,-0.03,2022-10-27 09:14:23.536719,810.0,,,,,,
2022-10-27 09:14:23.597031,-0.03,2022-10-27 09:14:23.583972,860.0,,,,,,
2022-10-27 09:14:23.642920,-0.02,2022-10-27 09:14:23.632038,900.0,,,,,,
2022-10-27 09:14:23.693971,-0.02,2022-10-27 09:14:23.680844,840.0,,,,,,
2022-10-27 09:14:23.745268,-0.02,2022-10-27 09:14:23.728491,970.0,,,,,,
2022-10-27 09:14:23.819968,-0.02,2022-10-27 09:14:23.776153,1030.0,,,,,,
2022-10-27 09:14:23.872037,-0.02,2022-10-27 09:14:23.845022,880.0,,,,,,
2022-10-27 09:14:23.917536,-0.02,2022-10-27 09:14:23.878184,930.0,,,,,,
2022-10-27 09:14:23.962794,-0.01,2022-10-27 09:14:23.941730,960.0,,,,,,
2022-10-27 09:14:24.008810,0.54,2022-10-27 09:14:23.979446,880.0,,,,,,
2022-10-27 09:14:24.054793,1.14,2022-10-27 09:14:24.028078,970.0,,,,,,
2022-10-27 09:14:24.101107,2.04,2022-10-27 09:14:24.080792,1070.0,,,,,,
2022-10-27 09:14:24.146350,2.95,2022-10-27 09:14:24.124169,990.0,,,,,,
2022-10-27 09:14:24.217330,2.88,2022-10-27 09:14:24.166353,890.0,,,,,,
2022-10-27 09:14:24.267567,2.6,2022-10-27 09:14:24.208054,940.0,,,,,,
2022-10-27 09:14:24.317546,2.52,2022-10-27 09:14:24.288399,980.0,,,,,,
2022-10-27 09:14:24.362571,2.26,2022-10-27 09:14:24.340551,1030.0,,,,,,
2022-10-27 09:14:24.408708,1.57,2022-10-27 09:14:24.380619,970.0,,,,,,
2022-10-27 09:14:24.472868,0.31,2022-10-27 09:14:24.429331,840.0,,,,,,
2022-10-27 09:14:24.518864,-0.07,2022-10-27 09:14:24.464049,910.0,,,,,,
2022-10-27 09:14:24.570305,0.01,2022-10-27 09:14:24.511859,1050.0,,,,,,
2022-10-27 09:14:24.621176,0.01,2022-10-27 09:14:24.560272,1090.0,,,,,,
2022-10-27 09:14:24.666191,0.03,2022-10-27 09:14:24.607916,1090.0,,,,,,
2022-10-27 09:14:24.712273,0.02,2022-10-27 09:14:24.655930,1000.0,,,,,,
2022-10-27 09:14:24.757873,0.05,2022-10-27 09:14:24.704212,1030.0,,,,,,
2022-10-27 09:14:24.807675,0.01,2022-10-27 09:14:24.751807,1030.0,,,,,,
2022-10-27 09:14:24.854563,-0.0,2022-10-27 09:14:24.799669,920.0,,,,,,
2022-10-27 09:14:24.896784,-0.0,2022-10-27 09:14:24.847635,940.0,,,,,,
2022-10-27 09:14:24.942845,0.0,2022-10-27 09:14:24.917829,920.0,,,,,,
2022-10-27 09:14:24.989527,-0.01,2022-10-27 09:14:24.964828,1020.0,,,,,,
2022-10-27 09:14:25.039498,-0.03,2022-10-27 09:14:25.012299,1030.0,,,,,,
