Flow Timestamps,Flow (L/min),CO2 Timestamps,CO2% (ppm),Volume Exhaled Timestamps,Volume Exhaled (L),VCO2/BV Timestamps,Vol CO2 / Vol Breath,CO2 Peak timestamps,CO2 Peak (ppm)
2022-10-13 09:30:55.700087,22.27,2022-10-13 09:30:55.694028,36300.0,2022-10-13 09:30:57.546830,0.9703,2022-10-13 09:31:03.450399,24.06750902223049,2022-10-13 09:31:03.450399,47190.0
2022-10-13 09:30:55.750878,21.27,2022-10-13 09:30:55.741637,37770.0,2022-10-13 09:30:57.647313,0.01705,2022-10-13 09:31:17.453213,20.37817885179565,2022-10-13 09:31:17.453213,53990.0
2022-10-13 09:30:55.821240,20.2,2022-10-13 09:30:55.789881,38490.0,2022-10-13 09:31:13.583239,1.6992416666666663,2022-10-13 09:31:30.802202,21.83417132730617,2022-10-13 09:31:30.802202,51790.0
2022-10-13 09:30:55.872245,19.31,2022-10-13 09:30:55.838310,38750.0,2022-10-13 09:31:22.996284,0.038275,2022-10-13 09:31:44.739717,21.56156382920125,2022-10-13 09:31:44.739717,51060.0
2022-10-13 09:30:55.921394,18.32,2022-10-13 09:30:55.890130,39340.0,2022-10-13 09:31:28.140781,1.671141666666666,2022-10-13 09:32:00.066156,21.89284570108974,2022-10-13 09:32:00.067157,51580.0
2022-10-13 09:30:55.971907,17.69,2022-10-13 09:30:55.939851,40080.0,2022-10-13 09:31:28.439746,0.0171666666666666,2022-10-13 09:32:14.195835,22.894415681406112,2022-10-13 09:32:14.196839,49550.0
2022-10-13 09:30:56.023848,16.95,2022-10-13 09:30:55.989682,40040.0,2022-10-13 09:31:41.973367,1.7518249999999993,2022-10-13 09:32:27.804862,23.045735313446784,2022-10-13 09:32:27.804862,49390.0
2022-10-13 09:30:56.073843,16.59,2022-10-13 09:30:56.045931,39560.0,2022-10-13 09:31:55.778102,1.784316666666666,2022-10-13 09:32:41.301392,21.58614660590655,2022-10-13 09:32:41.302399,51320.0
2022-10-13 09:30:56.123773,16.49,2022-10-13 09:30:56.093878,40310.0,2022-10-13 09:31:57.075293,0.2519833333333333,2022-10-13 09:32:54.916041,21.79429360413757,2022-10-13 09:32:54.916041,50180.0
2022-10-13 09:30:56.173656,15.71,2022-10-13 09:30:56.141865,41060.0,2022-10-13 09:31:57.328783,0.0365166666666666,2022-10-13 09:33:08.647806,22.102510436332963,2022-10-13 09:33:08.647806,50520.0
2022-10-13 09:30:56.219093,15.65,2022-10-13 09:30:56.189929,40590.0,2022-10-13 09:32:11.217416,1.8182750000000003,,,,
2022-10-13 09:30:56.264510,12.69,2022-10-13 09:30:56.237744,41060.0,2022-10-13 09:32:11.671027,0.0805666666666666,,,,
2022-10-13 09:30:56.309767,11.38,2022-10-13 09:30:56.285739,41110.0,2022-10-13 09:32:25.602809,1.5828166666666663,,,,
2022-10-13 09:30:56.355380,12.3,2022-10-13 09:30:56.333818,41350.0,2022-10-13 09:32:38.798715,1.681633333333333,,,,
2022-10-13 09:30:56.417357,13.3,2022-10-13 09:30:56.381522,41590.0,2022-10-13 09:32:51.464392,1.4330083333333337,,,,
2022-10-13 09:30:56.467257,12.29,2022-10-13 09:30:56.436043,41210.0,2022-10-13 09:32:51.976076,0.09665,,,,
2022-10-13 09:30:56.518106,11.45,2022-10-13 09:30:56.486140,41200.0,2022-10-13 09:33:05.954278,1.2443500000000003,,,,
2022-10-13 09:30:56.569414,10.03,2022-10-13 09:30:56.534273,41620.0,2022-10-13 09:33:06.176303,0.0171333333333333,,,,
2022-10-13 09:30:56.619091,11.2,2022-10-13 09:30:56.585454,41530.0,,,,,,
2022-10-13 09:30:56.669411,11.14,2022-10-13 09:30:56.635868,41670.0,,,,,,
2022-10-13 09:30:56.723888,11.24,2022-10-13 09:30:56.684449,42100.0,,,,,,
2022-10-13 09:30:56.768567,11.51,2022-10-13 09:30:56.717837,42190.0,,,,,,
2022-10-13 09:30:56.818866,12.11,2022-10-13 09:30:56.786534,42930.0,,,,,,
2022-10-13 09:30:56.870235,12.62,2022-10-13 09:30:56.834749,42870.0,,,,,,
2022-10-13 09:30:56.921069,12.81,2022-10-13 09:30:56.886291,42680.0,,,,,,
2022-10-13 09:30:56.971450,14.36,2022-10-13 09:30:56.935145,42970.0,,,,,,
2022-10-13 09:30:57.028135,14.61,2022-10-13 09:30:56.986359,43360.0,,,,,,
2022-10-13 09:30:57.076650,15.55,2022-10-13 09:30:57.021178,43410.0,,,,,,
2022-10-13 09:30:57.125297,15.84,2022-10-13 09:30:57.069593,44120.0,,,,,,
2022-10-13 09:30:57.173406,14.74,2022-10-13 09:30:57.117251,44620.0,,,,,,
2022-10-13 09:30:57.223200,15.22,2022-10-13 09:30:57.165406,43950.0,,,,,,
2022-10-13 09:30:57.273369,13.67,2022-10-13 09:30:57.213466,43950.0,,,,,,
2022-10-13 09:30:57.319484,14.5,2022-10-13 09:30:57.261236,43900.0,,,,,,
2022-10-13 09:30:57.364844,15.35,2022-10-13 09:30:57.309025,44200.0,,,,,,
2022-10-13 09:30:57.410053,14.15,2022-10-13 09:30:57.356790,44760.0,,,,,,
2022-10-13 09:30:57.455383,12.84,2022-10-13 09:30:57.429123,44300.0,,,,,,
2022-10-13 09:30:57.501315,11.23,2022-10-13 09:30:57.469402,44140.0,,,,,,
2022-10-13 09:30:57.546830,9.83,2022-10-13 09:30:57.518007,45110.0,,,,,,
2022-10-13 09:30:57.595980,10.23,2022-10-13 09:30:57.564917,45010.0,,,,,,
2022-10-13 09:30:57.646331,9.87,2022-10-13 09:30:57.613089,45010.0,,,,,,
2022-10-13 09:30:57.718973,9.86,2022-10-13 09:30:57.662303,44950.0,,,,,,
2022-10-13 09:30:57.768476,9.18,2022-10-13 09:30:57.708933,45050.0,,,,,,
2022-10-13 09:30:57.818994,8.89,2022-10-13 09:30:57.757431,45000.0,,,,,,
2022-10-13 09:30:57.870436,8.62,2022-10-13 09:30:57.804895,43620.0,,,,,,
2022-10-13 09:30:57.915876,8.96,2022-10-13 09:30:57.852747,44020.0,,,,,,
2022-10-13 09:30:57.961925,8.98,2022-10-13 09:30:57.900353,44850.0,,,,,,
2022-10-13 09:30:58.021302,9.13,2022-10-13 09:30:57.948849,44750.0,,,,,,
2022-10-13 09:30:58.071247,7.43,2022-10-13 09:30:57.997068,45210.0,,,,,,
2022-10-13 09:30:58.121371,5.78,2022-10-13 09:30:58.044612,45360.0,,,,,,
2022-10-13 09:30:58.172319,5.38,2022-10-13 09:30:58.092769,45040.0,,,,,,
2022-10-13 09:30:58.217524,3.52,2022-10-13 09:30:58.156061,44890.0,,,,,,
2022-10-13 09:30:58.263706,4.14,2022-10-13 09:30:58.204695,45770.0,,,,,,
2022-10-13 09:30:58.309164,4.92,2022-10-13 09:30:58.252604,45820.0,,,,,,
2022-10-13 09:30:58.357653,5.18,2022-10-13 09:30:58.300474,44680.0,,,,,,
2022-10-13 09:30:58.419339,5.08,2022-10-13 09:30:58.348594,44060.0,,,,,,
2022-10-13 09:30:58.464690,3.63,2022-10-13 09:30:58.396529,45030.0,,,,,,
2022-10-13 09:30:58.517624,2.03,2022-10-13 09:30:58.444533,45500.0,,,,,,
2022-10-13 09:30:58.567554,2.19,2022-10-13 09:30:58.492603,45650.0,,,,,,
2022-10-13 09:30:58.617577,2.93,2022-10-13 09:30:58.540475,45380.0,,,,,,
2022-10-13 09:30:58.667225,3.48,2022-10-13 09:30:58.588592,44820.0,,,,,,
2022-10-13 09:30:58.717144,4.09,2022-10-13 09:30:58.636735,45230.0,,,,,,
2022-10-13 09:30:58.767285,4.87,2022-10-13 09:30:58.687021,45800.0,,,,,,
2022-10-13 09:30:58.817271,5.17,2022-10-13 09:30:58.733210,46280.0,,,,,,
2022-10-13 09:30:58.867796,4.93,2022-10-13 09:30:58.783724,45800.0,,,,,,
2022-10-13 09:30:58.915950,4.62,2022-10-13 09:30:58.832597,45800.0,,,,,,
2022-10-13 09:30:58.967900,4.35,2022-10-13 09:30:58.892182,46330.0,,,,,,
2022-10-13 09:30:59.019947,3.59,2022-10-13 09:30:58.939689,45330.0,,,,,,
2022-10-13 09:30:59.070075,4.51,2022-10-13 09:30:58.988104,44760.0,,,,,,
2022-10-13 09:30:59.119375,2.32,2022-10-13 09:30:59.036246,44860.0,,,,,,
2022-10-13 09:30:59.169885,3.48,2022-10-13 09:30:59.087149,44700.0,,,,,,
2022-10-13 09:30:59.219643,3.23,2022-10-13 09:30:59.136916,45480.0,,,,,,
2022-10-13 09:30:59.269642,3.17,2022-10-13 09:30:59.187069,45420.0,,,,,,
2022-10-13 09:30:59.319733,3.7,2022-10-13 09:30:59.235481,45110.0,,,,,,
2022-10-13 09:30:59.369235,2.64,2022-10-13 09:30:59.284145,45210.0,,,,,,
2022-10-13 09:30:59.414646,1.22,2022-10-13 09:30:59.333903,45670.0,,,,,,
2022-10-13 09:30:59.459867,0.23,2022-10-13 09:30:59.384402,45940.0,,,,,,
2022-10-13 09:30:59.524038,-0.18,2022-10-13 09:30:59.433698,45040.0,,,,,,
2022-10-13 09:30:59.571279,0.73,2022-10-13 09:30:59.474932,45460.0,,,,,,
2022-10-13 09:30:59.616560,1.39,2022-10-13 09:30:59.515997,45890.0,,,,,,
2022-10-13 09:30:59.666308,1.39,2022-10-13 09:30:59.564235,45560.0,,,,,,
2022-10-13 09:30:59.717003,1.34,2022-10-13 09:30:59.633757,46090.0,,,,,,
2022-10-13 09:30:59.766994,1.4,2022-10-13 09:30:59.681890,45980.0,,,,,,
2022-10-13 09:30:59.817076,0.46,2022-10-13 09:30:59.731976,45140.0,,,,,,
2022-10-13 09:30:59.867976,1.35,2022-10-13 09:30:59.783040,45610.0,,,,,,
2022-10-13 09:30:59.921253,-0.25,2022-10-13 09:30:59.831088,45760.0,,,,,,
2022-10-13 09:30:59.963125,0.2,2022-10-13 09:30:59.875021,45030.0,,,,,,
2022-10-13 09:31:00.008548,1.35,2022-10-13 09:30:59.916200,45760.0,,,,,,
2022-10-13 09:31:00.054218,1.98,2022-10-13 09:30:59.969129,45970.0,,,,,,
2022-10-13 09:31:00.099490,1.91,2022-10-13 09:31:00.021945,45240.0,,,,,,
2022-10-13 09:31:00.144818,0.86,2022-10-13 09:31:00.067403,45910.0,,,,,,
