Flow Timestamps,Flow (L/min),CO2 Timestamps,CO2% (ppm),Volume Exhaled Timestamps,Volume Exhaled (L),VCO2/BV Timestamps,Vol CO2 / Vol Breath,CO2 Peak timestamps,CO2 Peak (ppm)
2022-10-06 10:13:31.725860,0.0,2022-10-06 10:13:31.695075,1260.0,2022-10-06 10:13:43.763584,0.0325333333333333,2022-10-06 10:13:49.174702,21.831259251538768,2022-10-06 10:13:49.175633,67030.0
2022-10-06 10:13:31.772198,0.01,2022-10-06 10:13:31.745948,1280.0,2022-10-06 10:13:46.503091,1.1127500000000003,2022-10-06 10:13:57.954942,21.35186274515606,2022-10-06 10:13:57.954942,63690.0
2022-10-06 10:13:31.817259,0.0,2022-10-06 10:13:31.790640,1340.0,2022-10-06 10:13:48.751364,0.3198583333333333,2022-10-06 10:14:06.063238,22.084475408334963,2022-10-06 10:14:06.063238,62660.0
2022-10-06 10:13:31.862614,-0.01,2022-10-06 10:13:31.838591,1400.0,2022-10-06 10:13:53.104274,0.0213,2022-10-06 10:14:07.439029,23.23203395969101,2022-10-06 10:14:07.440044,57030.0
2022-10-06 10:13:31.908724,0.01,2022-10-06 10:13:31.886531,1270.0,2022-10-06 10:13:55.405072,0.6948916666666668,2022-10-06 10:14:14.603358,21.29712804164224,2022-10-06 10:14:14.603358,64290.0
2022-10-06 10:13:31.954304,0.01,2022-10-06 10:13:31.934903,1360.0,2022-10-06 10:13:57.494575,0.49205,2022-10-06 10:14:16.075511,21.805797302522063,2022-10-06 10:14:16.075511,58530.0
2022-10-06 10:13:31.999481,0.0,2022-10-06 10:13:31.982546,1490.0,2022-10-06 10:14:04.600814,0.7439916666666668,2022-10-06 10:14:23.335557,21.073799317824747,2022-10-06 10:14:23.336586,61200.0
2022-10-06 10:13:32.044822,-0.0,2022-10-06 10:13:32.030621,1300.0,2022-10-06 10:14:06.934824,0.594,2022-10-06 10:14:32.137682,18.09644314255737,2022-10-06 10:14:32.137682,63450.0
2022-10-06 10:13:32.101615,0.0,2022-10-06 10:13:32.094618,1240.0,2022-10-06 10:14:13.435600,0.9420916666666664,2022-10-06 10:14:40.769921,20.00290673337947,2022-10-06 10:14:40.770922,61120.0
2022-10-06 10:13:32.149303,0.0,2022-10-06 10:13:32.142437,1210.0,2022-10-06 10:14:15.686047,0.6362250000000002,2022-10-06 10:14:48.716255,20.320193223037563,2022-10-06 10:14:48.716962,58530.0
2022-10-06 10:13:32.202054,-0.0,2022-10-06 10:13:32.189924,1380.0,2022-10-06 10:14:17.612251,0.0273333333333333,2022-10-06 10:14:56.338962,20.399230790060063,2022-10-06 10:14:56.338962,59380.0
2022-10-06 10:13:32.252184,0.0,2022-10-06 10:13:32.238360,1590.0,2022-10-06 10:14:20.787982,0.572625,2022-10-06 10:15:04.181304,20.521100539169108,2022-10-06 10:15:04.182308,59620.0
2022-10-06 10:13:32.301381,-0.01,2022-10-06 10:13:32.286353,1450.0,2022-10-06 10:14:21.509225,0.034575,,,,
2022-10-06 10:13:32.353017,-0.0,2022-10-06 10:13:32.334367,1430.0,2022-10-06 10:14:22.858402,0.6083833333333334,,,,
2022-10-06 10:13:32.398354,0.01,2022-10-06 10:13:32.382355,1330.0,2022-10-06 10:14:30.878965,1.30875,,,,
2022-10-06 10:13:32.473006,-0.0,2022-10-06 10:13:32.430309,1220.0,2022-10-06 10:14:31.355875,0.0197,,,,
2022-10-06 10:13:32.525801,0.01,2022-10-06 10:13:32.490634,1320.0,2022-10-06 10:14:31.835985,0.1640833333333333,,,,
2022-10-06 10:13:32.571896,-0.0,2022-10-06 10:13:32.532806,1480.0,2022-10-06 10:14:39.932544,1.2431333333333334,,,,
2022-10-06 10:13:32.678096,0.0,2022-10-06 10:13:32.587889,1580.0,2022-10-06 10:14:47.545342,1.181266666666667,,,,
2022-10-06 10:13:32.729504,0.0,2022-10-06 10:13:32.622198,1410.0,2022-10-06 10:14:48.472248,0.13445,,,,
2022-10-06 10:13:32.779416,0.01,2022-10-06 10:13:32.670265,1210.0,2022-10-06 10:14:55.939672,1.2282750000000002,,,,
2022-10-06 10:13:32.837212,0.01,2022-10-06 10:13:32.718702,1270.0,2022-10-06 10:15:03.680020,1.320483333333333,,,,
2022-10-06 10:13:32.885800,0.01,2022-10-06 10:13:32.766168,1300.0,,,,,,
