Flow Timestamps,Flow (L/min),CO2 Timestamps,CO2% (ppm),Volume Exhaled Timestamps,Volume Exhaled (L),VCO2/BV Timestamps,Vol CO2 / Vol Breath,CO2 Peak timestamps,CO2 Peak (ppm)
2022-10-27 09:51:54.703695,-0.0,2022-10-27 09:51:54.684386,950.0,2022-10-27 09:52:03.932869,2.983475,2022-10-27 09:52:04.151891,26.582412095443868,2022-10-27 09:52:04.151891,41710.0
2022-10-27 09:51:54.753841,-0.01,2022-10-27 09:51:54.732385,1160.0,2022-10-27 09:52:09.283844,3.131483333333333,2022-10-27 09:52:09.604631,31.257161477447998,2022-10-27 09:52:09.604631,36090.0
2022-10-27 09:51:54.805621,0.0,2022-10-27 09:51:54.780653,1080.0,2022-10-27 09:52:15.574798,2.5461166666666672,2022-10-27 09:52:15.985585,32.17943081545742,2022-10-27 09:52:15.986538,34800.0
2022-10-27 09:51:54.855422,0.0,2022-10-27 09:51:54.828220,880.0,2022-10-27 09:52:22.407984,2.4124416666666666,2022-10-27 09:52:22.862507,32.6702006598684,2022-10-27 09:52:22.862507,34620.0
2022-10-27 09:51:54.903983,-0.0,2022-10-27 09:51:54.877469,1010.0,2022-10-27 09:52:28.796303,2.165833333333334,2022-10-27 09:52:29.050745,32.338536991265485,2022-10-27 09:52:29.050745,34740.0
2022-10-27 09:51:54.952372,0.0,2022-10-27 09:51:54.924855,1070.0,2022-10-27 09:52:35.317406,2.656141666666666,2022-10-27 09:52:35.735737,33.350614346721606,2022-10-27 09:52:35.735737,33730.0
2022-10-27 09:51:54.998555,-0.0,2022-10-27 09:51:54.973901,1020.0,2022-10-27 09:52:41.713361,2.621291666666667,2022-10-27 09:52:42.020209,33.88612949994732,2022-10-27 09:52:42.020209,33260.0
2022-10-27 09:51:55.046963,-0.0,2022-10-27 09:51:55.019815,1030.0,2022-10-27 09:52:48.041134,2.726991666666668,2022-10-27 09:52:48.368189,34.33601642819834,2022-10-27 09:52:48.368189,32950.0
2022-10-27 09:51:55.101098,0.0,2022-10-27 09:51:55.068256,900.0,2022-10-27 09:52:53.735396,2.565391666666666,2022-10-27 09:52:54.013399,35.46372506783394,2022-10-27 09:52:54.013399,31910.0
2022-10-27 09:51:55.152220,-0.0,2022-10-27 09:51:55.123158,880.0,2022-10-27 09:52:59.439971,2.5853833333333327,2022-10-27 09:52:59.734644,35.5756713707395,2022-10-27 09:52:59.735646,31450.0
2022-10-27 09:51:55.203280,0.01,2022-10-27 09:51:55.175148,940.0,,,,,,
2022-10-27 09:51:55.248635,0.0,2022-10-27 09:51:55.227210,1010.0,,,,,,
2022-10-27 09:51:55.299046,-0.0,2022-10-27 09:51:55.275701,1010.0,,,,,,
2022-10-27 09:51:55.348725,-0.0,2022-10-27 09:51:55.323932,960.0,,,,,,
