Flow Timestamps,Flow (L/min),CO2 Timestamps,CO2% (ppm),Volume Exhaled Timestamps,Volume Exhaled (L),VCO2/BV Timestamps,Vol CO2 / Vol Breath,CO2 Peak timestamps,CO2 Peak (ppm)
2022-12-05 09:17:31.130837,-0.03,2022-12-05 09:17:31.123257,1570.0,2022-12-05 09:18:35.800184,1.1504833333333335,2022-12-05 09:19:02.907815,22.530899006660714,2022-12-05 09:19:02.908815,51110.0
2022-12-05 09:17:31.177149,-0.03,2022-12-05 09:17:31.171144,1560.0,2022-12-05 09:18:39.759486,0.0202833333333333,2022-12-05 09:19:11.015977,22.323144606049755,2022-12-05 09:19:11.016981,51430.0
2022-12-05 09:17:31.219029,-0.02,2022-12-05 09:17:31.225032,1440.0,2022-12-05 09:18:44.579342,1.067841666666667,,,,
2022-12-05 09:17:31.264302,-0.03,2022-12-05 09:17:31.278662,1420.0,2022-12-05 09:18:53.525500,1.4715833333333332,,,,
2022-12-05 09:17:31.312357,-0.01,2022-12-05 09:17:31.332380,1460.0,2022-12-05 09:19:01.712493,1.3078166666666664,,,,
2022-12-05 09:17:31.362344,-0.02,2022-12-05 09:17:31.369769,1650.0,2022-12-05 09:19:02.165339,0.0367333333333333,,,,
2022-12-05 09:17:31.417500,-0.01,2022-12-05 09:17:31.410617,1530.0,2022-12-05 09:19:05.823595,0.0178166666666666,,,,
2022-12-05 09:17:31.485563,0.0,2022-12-05 09:17:31.459059,1340.0,2022-12-05 09:19:09.615583,1.392841666666667,,,,
2022-12-05 09:17:31.531562,0.02,2022-12-05 09:17:31.506647,1440.0,,,,,,
2022-12-05 09:17:31.583563,0.01,2022-12-05 09:17:31.554561,1440.0,,,,,,
2022-12-05 09:17:31.636563,-0.0,2022-12-05 09:17:31.602563,1500.0,,,,,,
2022-12-05 09:17:31.686325,-0.02,2022-12-05 09:17:31.654404,1570.0,,,,,,
2022-12-05 09:17:31.736378,-0.02,2022-12-05 09:17:31.714385,1620.0,,,,,,
2022-12-05 09:17:31.782404,-0.02,2022-12-05 09:17:31.763328,1580.0,,,,,,
2022-12-05 09:17:31.828326,-0.02,2022-12-05 09:17:31.810388,1630.0,,,,,,
2022-12-05 09:17:31.877618,-0.02,2022-12-05 09:17:31.858499,1680.0,,,,,,
2022-12-05 09:17:31.927751,-0.02,2022-12-05 09:17:31.906752,1540.0,,,,,,
2022-12-05 09:17:31.976762,-0.02,2022-12-05 09:17:31.954753,1570.0,,,,,,
2022-12-05 09:17:32.033751,-0.01,2022-12-05 09:17:32.002758,1550.0,,,,,,
2022-12-05 09:17:32.080132,-0.02,2022-12-05 09:17:32.052104,1560.0,,,,,,
2022-12-05 09:17:32.129172,-0.02,2022-12-05 09:17:32.102221,1480.0,,,,,,
2022-12-05 09:17:32.179838,-0.02,2022-12-05 09:17:32.146173,1520.0,,,,,,
2022-12-05 09:17:32.229805,-0.02,2022-12-05 09:17:32.196462,1740.0,,,,,,
2022-12-05 09:17:32.279807,-0.01,2022-12-05 09:17:32.243807,1710.0,,,,,,
2022-12-05 09:17:32.328974,-0.03,2022-12-05 09:17:32.294805,1650.0,,,,,,
2022-12-05 09:17:32.379955,-0.01,2022-12-05 09:17:32.349932,1340.0,,,,,,
2022-12-05 09:17:32.426519,-0.02,2022-12-05 09:17:32.402449,1320.0,,,,,,
2022-12-05 09:17:32.489167,-0.03,2022-12-05 09:17:32.450167,1540.0,,,,,,
2022-12-05 09:17:32.534754,-0.03,2022-12-05 09:17:32.507167,1480.0,,,,,,
2022-12-05 09:17:32.583874,-0.02,2022-12-05 09:17:32.552323,1470.0,,,,,,
2022-12-05 09:17:32.636872,-0.03,2022-12-05 09:17:32.602871,1490.0,,,,,,
2022-12-05 09:17:32.687281,-0.04,2022-12-05 09:17:32.653281,1640.0,,,,,,
2022-12-05 09:17:32.732971,-0.02,2022-12-05 09:17:32.702499,1610.0,,,,,,
2022-12-05 09:17:32.779126,-0.01,2022-12-05 09:17:32.751182,1470.0,,,,,,
2022-12-05 09:17:32.828755,-0.01,2022-12-05 09:17:32.798128,1590.0,,,,,,
2022-12-05 09:17:32.878572,-0.02,2022-12-05 09:17:32.848923,1680.0,,,,,,
2022-12-05 09:17:32.928833,-0.02,2022-12-05 09:17:32.894585,1650.0,,,,,,
2022-12-05 09:17:32.981440,-0.02,2022-12-05 09:17:32.945434,1440.0,,,,,,
2022-12-05 09:17:33.032192,-0.02,2022-12-05 09:17:32.978440,1470.0,,,,,,
2022-12-05 09:17:33.080226,0.42,2022-12-05 09:17:33.026266,1550.0,,,,,,
2022-12-05 09:17:33.133270,1.87,2022-12-05 09:17:33.074252,1440.0,,,,,,
2022-12-05 09:17:33.186270,3.22,2022-12-05 09:17:33.152273,1400.0,,,,,,
2022-12-05 09:17:33.240157,3.5,2022-12-05 09:17:33.187271,1520.0,,,,,,
2022-12-05 09:17:33.287158,3.06,2022-12-05 09:17:33.234317,1610.0,,,,,,
2022-12-05 09:17:33.332154,3.06,2022-12-05 09:17:33.282161,1520.0,,,,,,
2022-12-05 09:17:33.384176,1.99,2022-12-05 09:17:33.330091,1570.0,,,,,,
2022-12-05 09:17:33.435205,0.93,2022-12-05 09:17:33.378156,1600.0,,,,,,
2022-12-05 09:17:33.481181,0.54,2022-12-05 09:17:33.426179,1540.0,,,,,,
2022-12-05 09:17:33.532192,0.21,2022-12-05 09:17:33.474164,1510.0,,,,,,
2022-12-05 09:17:33.582194,0.21,2022-12-05 09:17:33.522157,1590.0,,,,,,
2022-12-05 09:17:33.635798,0.12,2022-12-05 09:17:33.570204,1550.0,,,,,,
2022-12-05 09:17:33.685773,0.08,2022-12-05 09:17:33.618682,1400.0,,,,,,
2022-12-05 09:17:33.735790,0.03,2022-12-05 09:17:33.665748,1440.0,,,,,,
2022-12-05 09:17:33.785789,-0.0,2022-12-05 09:17:33.713725,1470.0,,,,,,
2022-12-05 09:17:33.835598,-0.01,2022-12-05 09:17:33.777723,1480.0,,,,,,
2022-12-05 09:17:33.885730,0.01,2022-12-05 09:17:33.825422,1620.0,,,,,,
2022-12-05 09:17:33.935676,-0.02,2022-12-05 09:17:33.873680,1610.0,,,,,,
2022-12-05 09:17:33.981846,-0.02,2022-12-05 09:17:33.921664,1460.0,,,,,,
2022-12-05 09:17:34.027968,-0.02,2022-12-05 09:17:33.969856,1580.0,,,,,,
2022-12-05 09:17:34.083975,-0.01,2022-12-05 09:17:34.018072,1650.0,,,,,,
2022-12-05 09:17:34.136678,-0.03,2022-12-05 09:17:34.065952,1480.0,,,,,,
2022-12-05 09:17:34.187086,-0.02,2022-12-05 09:17:34.114310,1580.0,,,,,,
2022-12-05 09:17:34.237027,-0.04,2022-12-05 09:17:34.161696,1640.0,,,,,,
2022-12-05 09:17:34.287029,-0.03,2022-12-05 09:17:34.210016,1420.0,,,,,,
2022-12-05 09:17:34.338948,-0.06,2022-12-05 09:17:34.257974,1440.0,,,,,,
2022-12-05 09:17:34.384675,-0.05,2022-12-05 09:17:34.305950,1660.0,,,,,,
2022-12-05 09:17:34.430676,-0.04,2022-12-05 09:17:34.356490,1680.0,,,,,,
2022-12-05 09:17:34.482022,-0.06,2022-12-05 09:17:34.401716,1560.0,,,,,,
2022-12-05 09:17:34.528021,-0.06,2022-12-05 09:17:34.450021,1550.0,,,,,,
2022-12-05 09:17:34.591957,-0.03,2022-12-05 09:17:34.514022,1600.0,,,,,,
2022-12-05 09:17:34.643956,0.77,2022-12-05 09:17:34.561234,1620.0,,,,,,
2022-12-05 09:17:34.694185,1.47,2022-12-05 09:17:34.608957,1570.0,,,,,,
2022-12-05 09:17:34.744186,1.16,2022-12-05 09:17:34.661917,1560.0,,,,,,
2022-12-05 09:17:34.794179,0.85,2022-12-05 09:17:34.715182,1480.0,,,,,,
2022-12-05 09:17:34.844179,0.48,2022-12-05 09:17:34.761186,1540.0,,,,,,
2022-12-05 09:17:34.894180,1.0,2022-12-05 09:17:34.810204,1600.0,,,,,,
2022-12-05 09:17:34.944792,1.69,2022-12-05 09:17:34.863240,1570.0,,,,,,
2022-12-05 09:17:34.990727,2.24,2022-12-05 09:17:34.912142,1510.0,,,,,,
2022-12-05 09:17:35.036642,1.6,2022-12-05 09:17:34.950729,1490.0,,,,,,
2022-12-05 09:17:35.082227,0.99,2022-12-05 09:17:35.005644,1620.0,,,,,,
2022-12-05 09:17:35.135226,0.43,2022-12-05 09:17:35.056227,1780.0,,,,,,
2022-12-05 09:17:35.185370,0.2,2022-12-05 09:17:35.099226,1600.0,,,,,,
2022-12-05 09:17:35.235298,0.09,2022-12-05 09:17:35.155226,1500.0,,,,,,
2022-12-05 09:17:35.281097,0.02,2022-12-05 09:17:35.203293,1620.0,,,,,,
2022-12-05 09:17:35.339098,0.01,2022-12-05 09:17:35.254096,1590.0,,,,,,
2022-12-05 09:17:35.392155,0.01,2022-12-05 09:17:35.297098,1510.0,,,,,,
2022-12-05 09:17:35.448799,0.0,2022-12-05 09:17:35.357098,1530.0,,,,,,
2022-12-05 09:17:35.494799,-0.0,2022-12-05 09:17:35.397112,1570.0,,,,,,
2022-12-05 09:17:35.541801,-0.01,2022-12-05 09:17:35.441799,1650.0,,,,,,
2022-12-05 09:17:35.593806,-0.02,2022-12-05 09:17:35.489799,1730.0,,,,,,
2022-12-05 09:17:35.644802,-0.02,2022-12-05 09:17:35.536805,1620.0,,,,,,
2022-12-05 09:17:35.691971,-0.04,2022-12-05 09:17:35.585800,1560.0,,,,,,
2022-12-05 09:17:35.737352,-0.02,2022-12-05 09:17:35.633799,1620.0,,,,,,
2022-12-05 09:17:35.784352,-0.03,2022-12-05 09:17:35.680835,1630.0,,,,,,
2022-12-05 09:17:35.831353,-0.02,2022-12-05 09:17:35.728971,1730.0,,,,,,
2022-12-05 09:17:35.876728,-0.05,2022-12-05 09:17:35.777352,1700.0,,,,,,
2022-12-05 09:17:35.922551,-0.04,2022-12-05 09:17:35.825352,1750.0,,,,,,
2022-12-05 09:17:35.991551,-0.05,2022-12-05 09:17:35.895756,1640.0,,,,,,
2022-12-05 09:17:36.038551,-0.06,2022-12-05 09:17:35.936549,1590.0,,,,,,
2022-12-05 09:17:36.085336,-0.06,2022-12-05 09:17:35.984551,1660.0,,,,,,
2022-12-05 09:17:36.136333,-0.05,2022-12-05 09:17:36.032551,1510.0,,,,,,
2022-12-05 09:17:36.186335,-0.04,2022-12-05 09:17:36.080510,1470.0,,,,,,
2022-12-05 09:17:36.236519,-0.03,2022-12-05 09:17:36.129333,1610.0,,,,,,
2022-12-05 09:17:36.285559,-0.04,2022-12-05 09:17:36.177336,1620.0,,,,,,
2022-12-05 09:17:36.336545,-0.04,2022-12-05 09:17:36.224942,1670.0,,,,,,
2022-12-05 09:17:36.385501,-0.03,2022-12-05 09:17:36.272558,1810.0,,,,,,
2022-12-05 09:17:36.431552,0.22,2022-12-05 09:17:36.320549,1750.0,,,,,,
2022-12-05 09:17:36.484873,0.3,2022-12-05 09:17:36.369508,1760.0,,,,,,
2022-12-05 09:17:36.529884,0.17,2022-12-05 09:17:36.416502,1780.0,,,,,,
2022-12-05 09:17:36.575873,0.02,2022-12-05 09:17:36.464873,1450.0,,,,,,
2022-12-05 09:17:36.621243,0.05,2022-12-05 09:17:36.512898,1340.0,,,,,,
2022-12-05 09:17:36.670249,0.16,2022-12-05 09:17:36.580871,1470.0,,,,,,
2022-12-05 09:17:36.720611,0.05,2022-12-05 09:17:36.638245,1580.0,,,,,,
2022-12-05 09:17:36.774610,-0.02,2022-12-05 09:17:36.691640,1730.0,,,,,,
2022-12-05 09:17:36.822610,-0.05,2022-12-05 09:17:36.721611,1520.0,,,,,,
2022-12-05 09:17:36.870610,0.23,2022-12-05 09:17:36.768620,1460.0,,,,,,
2022-12-05 09:17:36.919712,0.31,2022-12-05 09:17:36.816610,1610.0,,,,,,
2022-12-05 09:17:36.989840,-0.05,2022-12-05 09:17:36.864609,1530.0,,,,,,
2022-12-05 09:17:37.039841,1.05,2022-12-05 09:17:36.912637,1510.0,,,,,,
2022-12-05 09:17:37.085582,1.4,2022-12-05 09:17:36.960707,1680.0,,,,,,
2022-12-05 09:17:37.137583,0.68,2022-12-05 09:17:37.008839,1710.0,,,,,,
2022-12-05 09:17:37.187576,0.41,2022-12-05 09:17:37.061579,1650.0,,,,,,
2022-12-05 09:17:37.238008,0.05,2022-12-05 09:17:37.104579,1670.0,,,,,,
2022-12-05 09:17:37.287583,-0.08,2022-12-05 09:17:37.156576,1550.0,,,,,,
2022-12-05 09:17:37.334051,-0.15,2022-12-05 09:17:37.207043,1480.0,,,,,,
2022-12-05 09:17:37.394141,-0.42,2022-12-05 09:17:37.264584,1530.0,,,,,,
2022-12-05 09:17:37.440089,-1.05,2022-12-05 09:17:37.312033,1560.0,,,,,,
2022-12-05 09:17:37.487095,-1.75,2022-12-05 09:17:37.360113,1610.0,,,,,,
2022-12-05 09:17:37.543988,-1.87,2022-12-05 09:17:37.412090,1590.0,,,,,,
2022-12-05 09:17:37.593991,-2.12,2022-12-05 09:17:37.458089,1670.0,,,,,,
2022-12-05 09:17:37.643996,-3.02,2022-12-05 09:17:37.508995,1750.0,,,,,,
2022-12-05 09:17:37.701671,-4.07,2022-12-05 09:17:37.563056,1670.0,,,,,,
2022-12-05 09:17:37.753643,-4.34,2022-12-05 09:17:37.611992,1600.0,,,,,,
2022-12-05 09:17:37.799676,-8.2,2022-12-05 09:17:37.664022,1520.0,,,,,,
2022-12-05 09:17:37.846673,-8.85,2022-12-05 09:17:37.696680,1450.0,,,,,,
2022-12-05 09:17:37.898415,-5.39,2022-12-05 09:17:37.744680,1450.0,,,,,,
2022-12-05 09:17:37.943556,-3.32,2022-12-05 09:17:37.792702,1770.0,,,,,,
2022-12-05 09:17:37.989556,-3.21,2022-12-05 09:17:37.840675,1780.0,,,,,,
2022-12-05 09:17:38.034734,-9.34,2022-12-05 09:17:37.888485,1450.0,,,,,,
2022-12-05 09:17:38.084983,-16.76,2022-12-05 09:17:37.936557,1450.0,,,,,,
2022-12-05 09:17:38.135747,-18.07,2022-12-05 09:17:38.003930,1530.0,,,,,,
2022-12-05 09:17:38.188744,-20.37,2022-12-05 09:17:38.052989,1530.0,,,,,,
2022-12-05 09:17:38.234312,-14.46,2022-12-05 09:17:38.101737,1680.0,,,,,,
2022-12-05 09:17:38.280324,-0.82,2022-12-05 09:17:38.151735,1670.0,,,,,,
2022-12-05 09:17:38.326278,8.72,2022-12-05 09:17:38.203747,1610.0,,,,,,
2022-12-05 09:17:38.372279,-5.66,2022-12-05 09:17:38.252313,1660.0,,,,,,
2022-12-05 09:17:38.444695,-12.11,2022-12-05 09:17:38.298274,1560.0,,,,,,
2022-12-05 09:17:38.490788,-9.07,2022-12-05 09:17:38.344270,1610.0,,,,,,
2022-12-05 09:17:38.538785,-32.69,2022-12-05 09:17:38.389270,1580.0,,,,,,
2022-12-05 09:17:38.589878,-38.66,2022-12-05 09:17:38.432343,1620.0,,,,,,
2022-12-05 09:17:38.639546,-40.02,2022-12-05 09:17:38.479996,1660.0,,,,,,
2022-12-05 09:17:38.693428,-40.23,2022-12-05 09:17:38.527784,1470.0,,,,,,
2022-12-05 09:17:38.744438,-41.47,2022-12-05 09:17:38.575878,1400.0,,,,,,
2022-12-05 09:17:38.794635,-42.15,2022-12-05 09:17:38.623546,1520.0,,,,,,
2022-12-05 09:17:38.844634,-41.99,2022-12-05 09:17:38.687440,1560.0,,,,,,
2022-12-05 09:17:38.895702,-41.88,2022-12-05 09:17:38.735439,1420.0,,,,,,
2022-12-05 09:17:38.941150,-41.74,2022-12-05 09:17:38.783635,1380.0,,,,,,
2022-12-05 09:17:38.987168,-43.56,2022-12-05 09:17:38.831634,1290.0,,,,,,
2022-12-05 09:17:39.033186,-44.15,2022-12-05 09:17:38.879718,1310.0,,,,,,
2022-12-05 09:17:39.082574,-42.92,2022-12-05 09:17:38.928092,1260.0,,,,,,
2022-12-05 09:17:39.133899,-40.73,2022-12-05 09:17:38.976090,1120.0,,,,,,
2022-12-05 09:17:39.186657,-38.28,2022-12-05 09:17:39.024158,1030.0,,,,,,
2022-12-05 09:17:39.237003,-35.96,2022-12-05 09:17:39.071528,1130.0,,,,,,
2022-12-05 09:17:39.287199,-33.92,2022-12-05 09:17:39.119837,1330.0,,,,,,
2022-12-05 09:17:39.336255,-31.2,2022-12-05 09:17:39.167659,1260.0,,,,,,
2022-12-05 09:17:39.386355,-28.98,2022-12-05 09:17:39.215993,1050.0,,,,,,
2022-12-05 09:17:39.436300,-27.71,2022-12-05 09:17:39.264254,1110.0,,,,,,
2022-12-05 09:17:39.486390,-25.77,2022-12-05 09:17:39.327200,1080.0,,,,,,
2022-12-05 09:17:39.532303,-24.05,2022-12-05 09:17:39.375040,1070.0,,,,,,
2022-12-05 09:17:39.582298,-22.44,2022-12-05 09:17:39.423354,1170.0,,,,,,
2022-12-05 09:17:39.635319,-19.85,2022-12-05 09:17:39.471369,1160.0,,,,,,
2022-12-05 09:17:39.686335,-17.18,2022-12-05 09:17:39.519353,1210.0,,,,,,
2022-12-05 09:17:39.735796,-14.6,2022-12-05 09:17:39.567309,1240.0,,,,,,
2022-12-05 09:17:39.785510,-13.15,2022-12-05 09:17:39.615332,1120.0,,,,,,
2022-12-05 09:17:39.835484,-12.38,2022-12-05 09:17:39.663811,1140.0,,,,,,
2022-12-05 09:17:39.885502,-14.05,2022-12-05 09:17:39.711794,1120.0,,,,,,
2022-12-05 09:17:39.935561,-14.15,2022-12-05 09:17:39.759788,1050.0,,,,,,
2022-12-05 09:17:39.985550,-14.19,2022-12-05 09:17:39.807518,1050.0,,,,,,
2022-12-05 09:17:40.031587,-14.92,2022-12-05 09:17:39.855509,1220.0,,,,,,
2022-12-05 09:17:40.081328,-17.3,2022-12-05 09:17:39.904491,1170.0,,,,,,
2022-12-05 09:17:40.134326,-16.81,2022-12-05 09:17:39.952580,960.0,,,,,,
2022-12-05 09:17:40.180597,-11.72,2022-12-05 09:17:40.014554,1050.0,,,,,,
2022-12-05 09:17:40.225933,-8.23,2022-12-05 09:17:40.063559,1170.0,,,,,,
2022-12-05 09:17:40.272004,-10.29,2022-12-05 09:17:40.111326,1040.0,,,,,,
2022-12-05 09:17:40.318957,-10.01,2022-12-05 09:17:40.159325,950.0,,,,,,
2022-12-05 09:17:40.390018,-8.3,2022-12-05 09:17:40.206933,1070.0,,,,,,
2022-12-05 09:17:40.439856,-5.29,2022-12-05 09:17:40.254933,1080.0,,,,,,
2022-12-05 09:17:40.492788,-3.15,2022-12-05 09:17:40.302942,1080.0,,,,,,
2022-12-05 09:17:40.538873,-6.61,2022-12-05 09:17:40.351009,1200.0,,,,,,
2022-12-05 09:17:40.584830,-6.45,2022-12-05 09:17:40.412555,1350.0,,,,,,
2022-12-05 09:17:40.630832,-2.69,2022-12-05 09:17:40.458860,1180.0,,,,,,
2022-12-05 09:17:40.676869,0.76,2022-12-05 09:17:40.509787,970.0,,,,,,
2022-12-05 09:17:40.743871,-4.04,2022-12-05 09:17:40.554787,1000.0,,,,,,
2022-12-05 09:17:40.792871,-3.11,2022-12-05 09:17:40.602838,980.0,,,,,,
2022-12-05 09:17:40.843880,-1.99,2022-12-05 09:17:40.646937,930.0,,,,,,
2022-12-05 09:17:40.893903,-1.67,2022-12-05 09:17:40.694874,1200.0,,,,,,
2022-12-05 09:17:40.939414,-1.17,2022-12-05 09:17:40.761871,1170.0,,,,,,
2022-12-05 09:17:40.986433,-1.71,2022-12-05 09:17:40.809872,1000.0,,,,,,
2022-12-05 09:17:41.035881,-5.25,2022-12-05 09:17:40.857869,1020.0,,,,,,
2022-12-05 09:17:41.090867,-3.12,2022-12-05 09:17:40.899359,1000.0,,,,,,
2022-12-05 09:17:41.141924,-3.85,2022-12-05 09:17:40.956360,1140.0,,,,,,
2022-12-05 09:17:41.183072,-9.05,2022-12-05 09:17:41.003415,1230.0,,,,,,
2022-12-05 09:17:41.229018,-6.86,2022-12-05 09:17:41.052938,1250.0,,,,,,
2022-12-05 09:17:41.291945,-1.95,2022-12-05 09:17:41.086856,1200.0,,,,,,
2022-12-05 09:17:41.341584,-0.44,2022-12-05 09:17:41.134860,990.0,,,,,,
2022-12-05 09:17:41.391578,-1.37,2022-12-05 09:17:41.184070,970.0,,,,,,
2022-12-05 09:17:41.443527,0.72,2022-12-05 09:17:41.244101,1050.0,,,,,,
2022-12-05 09:17:41.491598,-1.81,2022-12-05 09:17:41.278894,1110.0,,,,,,
2022-12-05 09:17:41.534594,0.53,2022-12-05 09:17:41.326585,1130.0,,,,,,
2022-12-05 09:17:41.591604,1.92,2022-12-05 09:17:41.374605,1140.0,,,,,,
2022-12-05 09:17:41.641616,2.01,2022-12-05 09:17:41.438531,1170.0,,,,,,
2022-12-05 09:17:41.687612,-2.17,2022-12-05 09:17:41.486584,1100.0,,,,,,
2022-12-05 09:17:41.734618,0.46,2022-12-05 09:17:41.535527,1150.0,,,,,,
2022-12-05 09:17:41.784327,1.39,2022-12-05 09:17:41.582625,1260.0,,,,,,
2022-12-05 09:17:41.834800,1.57,2022-12-05 09:17:41.630585,1250.0,,,,,,
2022-12-05 09:17:41.880797,3.1,2022-12-05 09:17:41.678607,1200.0,,,,,,
2022-12-05 09:17:41.926800,5.54,2022-12-05 09:17:41.726627,1170.0,,,,,,
2022-12-05 09:17:41.972801,-0.01,2022-12-05 09:17:41.774323,1140.0,,,,,,
2022-12-05 09:17:42.045326,0.94,2022-12-05 09:17:41.822194,1100.0,,,,,,
2022-12-05 09:17:42.101213,6.79,2022-12-05 09:17:41.870787,1100.0,,,,,,
2022-12-05 09:17:42.151053,4.25,2022-12-05 09:17:41.918786,1160.0,,,,,,
2022-12-05 09:17:42.205051,-0.08,2022-12-05 09:17:41.966780,1220.0,,,,,,
2022-12-05 09:17:42.250321,2.63,2022-12-05 09:17:42.014880,1070.0,,,,,,
2022-12-05 09:17:42.297823,4.55,2022-12-05 09:17:42.067209,1060.0,,,,,,
2022-12-05 09:17:42.348215,6.28,2022-12-05 09:17:42.126041,1150.0,,,,,,
2022-12-05 09:17:42.396718,7.84,2022-12-05 09:17:42.174051,990.0,,,,,,
2022-12-05 09:17:42.446717,13.94,2022-12-05 09:17:42.222331,1060.0,,,,,,
2022-12-05 09:17:42.496157,14.62,2022-12-05 09:17:42.269822,1210.0,,,,,,
2022-12-05 09:17:42.613964,15.94,2022-12-05 09:17:42.318215,1020.0,,,,,,
2022-12-05 09:17:42.615978,18.69,2022-12-05 09:17:42.366240,1020.0,,,,,,
2022-12-05 09:17:42.648522,19.64,2022-12-05 09:17:42.413718,1070.0,,,,,,
2022-12-05 09:17:42.694808,20.51,2022-12-05 09:17:42.465719,1030.0,,,,,,
2022-12-05 09:17:42.740849,22.41,2022-12-05 09:17:42.516973,1180.0,,,,,,
2022-12-05 09:17:42.786862,24.17,2022-12-05 09:17:42.614965,1220.0,,,,,,
2022-12-05 09:17:42.833041,27.62,2022-12-05 09:17:42.617321,1100.0,,,,,,
2022-12-05 09:17:42.900311,28.12,2022-12-05 09:17:42.668919,1070.0,,,,,,
2022-12-05 09:17:42.950388,30.06,2022-12-05 09:17:42.713774,980.0,,,,,,
2022-12-05 09:17:42.996666,30.08,2022-12-05 09:17:42.757465,1040.0,,,,,,
2022-12-05 09:17:43.047675,31.38,2022-12-05 09:17:42.813867,1260.0,,,,,,
2022-12-05 09:17:43.098023,31.76,2022-12-05 09:17:42.862195,1660.0,,,,,,
2022-12-05 09:17:43.159386,30.68,2022-12-05 09:17:42.920335,2460.0,,,,,,
2022-12-05 09:17:43.210954,29.24,2022-12-05 09:17:42.969676,3960.0,,,,,,
2022-12-05 09:17:43.255027,29.86,2022-12-05 09:17:43.020670,6740.0,,,,,,
2022-12-05 09:17:43.305014,31.18,2022-12-05 09:17:43.067539,10740.0,,,,,,
2022-12-05 09:17:43.354028,32.98,2022-12-05 09:17:43.115431,15660.0,,,,,,
2022-12-05 09:17:43.404246,32.86,2022-12-05 09:17:43.150387,20910.0,,,,,,
2022-12-05 09:17:43.450146,32.85,2022-12-05 09:17:43.197901,25140.0,,,,,,
2022-12-05 09:17:43.495716,30.95,2022-12-05 09:17:43.245979,28530.0,,,,,,
2022-12-05 09:17:43.541594,28.53,2022-12-05 09:17:43.293981,32730.0,,,,,,
2022-12-05 09:17:43.590592,27.73,2022-12-05 09:17:43.372301,36990.0,,,,,,
2022-12-05 09:17:43.654525,26.83,2022-12-05 09:17:43.420150,41080.0,,,,,,
2022-12-05 09:17:43.702223,25.95,2022-12-05 09:17:43.464149,44830.0,,,,,,
2022-12-05 09:17:43.750226,26.03,2022-12-05 09:17:43.511739,46990.0,,,,,,
2022-12-05 09:17:43.797293,26.77,2022-12-05 09:17:43.559591,48010.0,,,,,,
2022-12-05 09:17:43.845182,25.25,2022-12-05 09:17:43.616240,48570.0,,,,,,
2022-12-05 09:17:43.891111,24.84,2022-12-05 09:17:43.645626,49390.0,,,,,,
2022-12-05 09:17:43.935642,23.41,2022-12-05 09:17:43.693222,50470.0,,,,,,
2022-12-05 09:17:43.980166,23.97,2022-12-05 09:17:43.741228,51270.0,,,,,,
